player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Angelo Blackson,9533,DI,HST,17,3,0,,1,0,13,60.3,43.2,58.1,55.6,40.4,57.9,2,7,0,,8,2,0,2,0,0,0,1,0,0,489,485,15,365,30,75,0,4,264,225,0,16,20,0,9,0,0,0,
Trey Flowers,9534,ED,DET,15,14,0,100,0,2,11,59.1,82.8,61.5,78.6,76.8,52.9,14,41,0,5,12.3,7,0,6,87.5,1,7,4,0,22,705,699,28,120,450,101,0,6,446,237,2,33,36,1,62,0,5,1,5
Justin Hardy,9540,WR,ATL,1,0,0,,0,0,2,60,60.6,64.4,,,,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
Clayton Geathers,9542,S,IND,14,8,0,83.3,0,0,14,58.7,66.9,86.6,64.7,78.6,75.1,0,0,1,21,9.3,5,0,1,84,10,0,170,5,311,528,13,0,0,13,0,316,515,5,212,23,13,41,12,0,1,70,43,7
Ibraheim Campbell,9548,S,GB,9,3,0,68.8,0,1,12,53.5,59.7,73.9,50.5,72.2,58.9,0,1,0,19,11.8,2,0,0,84.4,11,0,149,7,122,196,9,0,0,9,0,7,187,10,64,24,2,12,16,1,0,96,73,8.7
Rodney Gunter,9549,DI,ARZ,13,7,0,,0,0,1,53.6,65.6,50.6,65.9,65.2,60.1,5,24,0,,11.5,3,0,3,0,0,5,0,0,1,602,602,11,342,39,210,0,0,357,244,0,16,16,0,34,0,0,0,
Blake Bell,9550,TE,KC,2,0,0,,2,0,16,,61.1,60.1,60,60,,0,0,0,,,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,
Za'Darius Smith,9555,ED,GB,18,6,0,,1,1,12,79.3,89.7,30.8,88.8,76.1,48.5,24,63,0,,18.4,9,0,7,0,0,18,79,0,12,976,895,0,35,777,83,0,81,594,370,2,40,34,0,105,0,0,0,
Kwon Alexander,9557,LB,SF,11,10,0,80,0,1,28,68.6,52.6,33.6,54.6,34.9,27,0,2,1,21,28.3,13,3,1,79.9,28,1,369,6,245,423,14,0,0,14,0,0,409,24,154,34,17,23,35,3,0,211,200,7.5
Damien Wilson,9560,LB,KC,19,28,0,82.5,0,1,16,50.1,50.4,67,57.4,52.9,70.6,2,7,0,37,8.3,9,0,2,122.5,47,2,638,6,362,828,136,0,6,130,0,0,692,78,388,48,36,71,57,11,3,524,372,11.1
Grady Jarrett,9570,DI,ATL,16,11,0,,1,2,2,66.9,90.1,59.9,86.5,82.6,52.7,9,29,0,,11.5,7,0,4,0,0,8,0,0,2,805,805,87,513,6,199,0,0,491,312,0,40,43,0,46,0,0,0,
Adrian Amos,9575,S,GB,18,8,0,69.2,0,0,12,76.4,75.7,85.5,63.3,71.7,77.5,1,6,2,28,8.3,8,8,0,82.5,36,1,431,30,668,1128,51,0,0,51,0,492,1077,29,431,124,25,80,52,8,1,403,174,11.2
MyCole Pruitt,9576,TE,TEN,1,0,0,,0,0,31,,61.6,60.1,,60,,0,0,0,,,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Bobby McCain,9578,S,MIA,9,4,0,76.9,1,0,17,69.6,63.6,13.1,54,53.3,29.2,0,1,2,33,25,9,1,2,106.9,10,0,50,10,286,540,14,0,0,14,0,446,526,15,239,20,4,23,13,1,3,127,44,12.7
Tyeler Davison,9587,DI,ATL,16,14,0,,0,0,2,58.3,67.5,49.6,63.7,68.8,62.6,1,10,0,,5.9,3,0,3,0,0,1,0,0,4,560,560,313,239,0,8,0,0,257,299,0,22,34,0,12,0,0,0,
David Mayo,9602,LB,NYG,14,16,0,76.9,0,0,21,48.8,72.9,85.6,64.1,90.1,55.5,0,6,0,22,11.9,10,1,0,97.1,30,1,593,2,287,631,20,0,0,20,0,0,611,40,304,16,37,58,39,7,0,289,229,9.6
Tye Smith,9603,CB,TEN,7,4,0,72.7,0,2,31,71.5,71.9,83.6,,66.9,87.7,0,0,0,26,0,0,0,0,111.7,16,0,5,188,143,216,0,0,0,0,0,0,216,0,73,22,2,18,22,0,1,179,69,11.2
D.J. Alexander,9605,LB,JAX,2,1,0,100,0,0,15,70.1,69.3,73.5,,60.1,60.5,0,0,0,6,16.7,1,0,0,79.2,3,0,29,1,19,33,0,0,0,0,0,0,33,0,14,3,1,4,3,0,0,8,9,2.7
Quandre Diggs,9633,S,SEA,12,10,0,50,0,1,29,77.2,73.4,56.8,58.5,61.1,32.7,0,0,3,17,22.6,14,0,1,32.3,4,0,111,10,462,732,7,0,0,7,0,542,725,2,268,62,6,38,8,0,0,54,52,13.5
Anthony Chickillo,9645,ED,PIT,11,1,0,0,0,0,25,60.3,62.1,83.1,55.6,64.3,58.5,1,2,0,,9.1,1,0,0,39.6,0,1,1,0,8,146,140,0,0,140,0,0,6,59,79,3,7,9,1,4,0,0,0,
Christian Covington,9649,DI,DAL,16,2,1,,0,0,9,58.8,65.7,72,54.8,71.9,28.6,2,15,0,,20.7,6,0,1,0,0,1,2,0,6,481,479,19,428,0,32,0,2,270,205,0,18,21,0,18,0,0,0,
Rakeem Nunez-Roches,9650,DI,TB,16,4,0,,0,0,30,59.6,62.2,21.2,62.1,67.3,74.4,2,5,0,,0,0,0,3,0,0,0,0,0,2,293,292,43,170,10,69,0,1,180,111,0,6,7,0,7,0,0,0,
Bryce Hager,9657,LB,LA,4,2,0,80,0,0,26,42.3,64.7,73.5,68.6,79.3,63.2,0,1,0,19,0,0,0,0,111.7,4,0,68,0,32,71,1,0,0,1,0,0,70,2,37,2,5,6,5,1,0,54,18,13.5
Mark Nzeocha,9669,LB,SF,7,0,0,0,0,0,28,60.6,45.8,71.3,,43.7,75.1,0,0,1,,0,0,0,0,0,0,0,26,0,10,29,0,0,0,0,0,0,29,0,19,3,0,2,1,0,0,0,0,
Darryl Roberts,9680,CB,NYJ,12,4,0,64.6,1,0,22,58.5,56.6,32,64.1,53,67.4,1,1,1,38,8.8,6,5,7,99.5,42,0,59,492,436,713,12,0,0,12,0,85,701,5,272,65,7,58,65,2,4,460,152,11
Akeem King,9682,S,SEA,11,1,0,57.1,0,0,29,60.9,61.9,82.7,61.6,61.7,84.1,1,0,0,30,0,0,0,0,101.5,12,0,33,169,175,267,11,0,0,11,0,0,256,6,86,54,1,14,21,1,1,181,62,15.1
Jermaine Whitehead,9698,S,CLV,8,10,0,72,1,1,8,51.7,40,19.8,51.5,30.7,29.4,2,4,1,20,23.7,14,1,3,112.3,18,0,175,17,256,500,54,0,0,54,0,168,446,28,216,86,9,35,25,6,4,164,67,9.1
Xavier Williams,9809,DI,KC,7,0,0,,0,1,16,59.8,34.8,0,62.3,40.1,27.3,0,5,0,,23.1,3,0,4,0,0,0,0,0,1,147,147,60,81,0,6,0,0,78,68,0,6,10,0,5,0,0,0,
Neville Hewitt,9836,LB,NYJ,12,18,1,58.9,0,0,22,35.9,40.4,87.1,72.3,44.5,42.4,5,8,2,89,17.7,14,2,2,93.9,33,3,692,14,405,762,23,0,0,23,0,5,739,79,278,28,22,47,56,16,4,454,213,13.8
DeAndre Carter,9859,WR,HST,1,0,0,,0,0,13,60.7,70.2,60,,,,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Troy Hill,9881,CB,LA,13,9,0,45.1,0,0,26,72.7,76.4,85.5,91.6,76.5,73.2,1,0,2,39,6.8,3,5,2,54.7,23,1,56,432,327,538,0,0,0,0,0,0,538,1,210,50,7,32,51,2,1,304,84,13.2
Justin Coleman,9892,CB,DET,16,6,0,63.4,2,3,11,58.8,60.5,88.7,92.8,46.7,55,1,5,1,66,12.5,8,11,7,107.3,71,0,59,249,611,963,5,0,0,5,0,7,958,17,335,643,12,50,112,6,8,869,329,12.2
Anthony Harris,9895,S,MIN,16,12,0,70,0,0,18,92.7,91.1,68.7,67.5,66,79.4,1,2,7,47,7,5,5,3,55,14,0,265,4,640,1033,14,0,0,14,0,588,1019,13,380,161,7,54,20,3,0,164,67,11.7
James Vaughters,9934,ED,CHI,3,0,0,100,0,0,6,65.8,60,75.8,51.8,60.7,74,0,0,0,6,0,0,0,0,91.7,1,0,1,0,3,26,23,0,0,23,0,0,3,10,13,2,1,3,1,0,0,6,5,6
Deshazor Everett,9940,S,WAS,6,2,0,100,0,0,32,29.8,28.9,72.3,,40.5,28.8,0,0,0,21,28.6,2,0,0,158.3,3,0,21,2,15,38,3,0,0,3,0,8,35,0,23,4,1,3,3,0,1,38,13,12.7
Dean Marlowe,9966,S,BUF,8,0,0,63.6,0,0,4,63.1,65.8,0,75.5,72.5,82.3,0,1,0,11,0,0,1,1,100.2,7,0,18,2,58,115,11,0,0,11,0,3,104,8,49,81,4,10,11,1,1,39,17,5.6
Rod Smith,9996,HB,OAK,1,0,0,,0,0,23,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Olsen Pierre,10010,DI,OAK,9,1,0,,0,0,23,60,57.5,82.1,51.3,62.9,26.9,0,6,0,,33.3,3,0,0,0,0,2,0,0,0,172,172,27,104,9,32,0,0,111,61,0,7,5,0,8,0,0,0,
De'Vante Bausby,10057,CB,DEN,3,2,0,69.2,1,0,10,72.3,67.9,80.1,,50.6,46.1,0,0,0,24,20,3,3,1,85.7,9,0,17,114,68,133,0,0,0,0,0,1,133,0,65,1,6,10,13,0,0,81,25,9
Justin March-Lillard,10065,LB,DAL,5,3,0,76.9,0,0,9,55.5,48.5,73.2,58.9,41.9,27.3,0,0,0,28,27.3,3,1,0,98.6,10,0,34,0,30,45,7,0,0,7,0,0,38,3,12,3,0,5,13,0,0,101,64,10.1
Quinton Dunbar,10073,CB,WAS,11,1,0,55.8,0,0,32,89.5,87.6,55.2,58.6,72.5,83.7,0,0,4,34,2.6,1,4,1,56.9,29,0,37,525,367,613,3,0,0,3,0,2,610,1,245,46,16,36,52,0,2,344,145,11.9
Adam Humphries,10075,WR,TEN,1,0,0,,0,0,31,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Curtis Riley,10109,S,OAK,11,2,0,62.5,0,1,23,67.7,67.3,22.7,53.6,66,62.2,0,2,0,42,11.8,4,0,1,145.8,5,0,70,5,177,275,19,0,0,19,0,154,256,7,91,27,9,28,8,2,2,112,28,22.4
Nick Dzubnar,10127,LB,LAC,2,0,0,,0,0,27,,60,60.1,60,,,0,0,0,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,
Tyrell Adams,10140,LB,HST,3,2,0,66.7,0,1,13,44.7,45.7,78.9,51.6,55.6,53.3,0,3,0,23,14.3,2,0,0,97.2,4,0,102,1,45,108,3,0,0,3,0,0,105,6,57,2,4,10,6,3,0,57,18,14.3
T.Y. McGill,10156,DI,LAC,3,1,0,,0,0,27,59.9,41,75.2,63.6,39.3,68.4,0,1,0,,0,0,0,0,0,0,0,0,0,1,20,20,2,17,1,0,0,0,8,11,0,0,0,0,1,0,0,0,
Efe Obada,10235,ED,CAR,16,9,1,,0,0,5,63.3,62.6,67.1,64.3,56.1,65.2,4,6,0,,4,1,0,1,0,0,0,0,0,0,306,306,4,89,168,45,0,0,170,136,0,8,15,0,10,0,0,0,
Erik Harris,10346,S,OAK,15,4,0,61.5,0,0,23,66.7,66.7,67.4,50.6,67.2,51.2,0,1,3,59,13.2,10,5,3,88.1,16,0,206,18,547,900,26,0,0,26,0,587,874,11,342,63,14,62,26,1,3,224,89,14
Joey Bosa,10637,ED,LAC,16,9,0,100,1,1,27,61,89.6,51.5,90.3,73.1,56.3,17,43,0,13,7.8,5,0,5,118.8,1,12,7,0,1,836,829,0,11,709,109,0,7,490,345,0,49,50,1,72,0,13,17,13
Jalen Ramsey,10639,CB,LA,12,5,0,67.2,0,2,26,68.7,71.5,87.2,,77.6,73.9,0,0,1,52,7.3,4,5,2,96.4,43,0,48,642,484,780,0,0,0,0,0,10,780,0,296,80,9,46,64,0,2,528,136,12.3
DeForest Buckner,10641,DI,SF,19,18,2,,0,2,28,72.7,81.5,64.3,77.3,71.8,64.7,9,46,0,,4.9,3,0,3,0,0,11,0,0,1,953,952,32,697,18,205,0,1,622,330,0,39,40,0,66,0,0,0,
Leonard Floyd,10643,ED,CHI,16,9,1,85.7,0,0,6,63.4,69.6,81,61.4,73.2,56.2,9,27,0,22,12.8,6,0,3,89,12,3,27,2,126,899,835,0,1,834,0,0,64,442,331,34,26,32,14,39,0,75,65,6.3
Eli Apple,10644,CB,NO,15,2,0,63.2,1,1,20,59.1,63.8,87.8,71.9,81.2,74.8,1,0,0,54,6.5,4,3,9,107.5,43,0,62,834,646,933,5,0,0,5,0,0,928,1,286,32,12,56,68,1,3,621,174,14.4
Vernon Hargreaves III,10645,CB,HST,17,7,0,72.4,2,0,13,43.3,48.1,88.5,71.6,69.5,60.8,2,1,1,51,12.5,10,4,4,115.4,76,0,35,470,654,947,9,0,0,9,0,12,938,7,286,421,18,63,105,3,6,955,375,12.6
Sheldon Rankins,10646,DI,NO,10,5,0,,0,0,20,61.3,65.6,62.6,61.1,66.9,75.5,3,17,0,,0,0,0,1,0,0,2,36,0,6,323,287,29,205,2,51,0,36,232,85,0,7,7,0,22,0,0,0,
Karl Joseph,10648,S,OAK,9,9,0,78.6,0,0,23,64.7,69.9,47.9,71.3,78.1,66.5,2,2,1,59,11.8,6,2,2,112.8,11,0,176,16,343,575,14,0,0,14,0,316,561,12,220,53,11,36,14,4,1,235,58,21.4
Keanu Neal,10651,S,ATL,3,3,0,70,0,0,2,42,43.1,2.7,86.7,54.3,65.2,1,0,0,43,11.8,2,0,3,96.7,7,0,74,11,91,166,5,0,0,5,0,39,161,3,72,37,1,12,10,1,0,87,18,12.4
Shaq Lawson,10653,ED,BUF,16,5,1,100,0,1,4,62.8,67.8,54.7,68.6,61.8,29,14,19,0,16,30.6,11,0,3,112.5,2,7,0,0,12,520,520,0,7,469,44,0,0,298,210,0,25,20,2,40,0,22,2,11
Darron Lee,10654,LB,KC,9,2,0,100,0,0,16,29.4,36.3,77.6,64.1,54.1,34.5,0,1,0,33,22.2,6,0,0,116,18,0,133,2,68,161,16,0,0,16,0,0,145,14,79,9,5,19,18,1,0,213,146,11.8
William Jackson III,10658,CB,CIN,14,4,0,60.9,1,0,7,55.2,53.6,87.8,55,44.3,69.1,0,0,1,51,8.1,3,2,2,99.1,39,0,69,707,454,831,6,0,0,6,0,1,825,2,375,48,7,30,64,0,3,570,188,14.6
Artie Burns,10659,CB,PIT,5,3,0,100,0,0,25,64.1,61.1,0,,65,80.2,0,0,0,19,0,0,0,1,152.1,5,0,6,59,54,67,1,0,0,1,0,0,66,0,13,1,1,4,5,0,1,55,9,11
Kenny Clark,10661,DI,GB,18,17,0,,1,1,12,50.3,79.5,41,87.2,67.8,48,2,58,0,,10,7,0,7,0,0,9,3,0,10,971,968,401,472,10,85,0,3,580,381,0,45,46,0,69,0,0,0,
Robert Nkemdiche,10663,DI,MIA,2,0,0,,0,0,17,,26.7,75,57.2,27.2,,0,0,0,,,0,0,0,0,0,0,0,0,0,16,16,13,3,0,0,0,0,4,12,0,0,0,0,0,0,0,0,
Vernon Butler,10664,DI,CAR,14,5,0,,0,3,5,62.7,59,52.9,60.7,57.3,70.2,4,6,0,,8,2,0,2,0,0,6,0,0,0,440,439,41,179,60,159,0,1,242,198,0,20,18,0,16,0,0,0,
Emmanuel Ogbah,10666,ED,KC,10,3,3,,0,1,16,69.2,70.1,88.9,62.6,67.4,57.9,4,17,0,,10.7,3,0,0,0,0,6,1,0,9,410,409,2,27,349,31,0,1,251,150,0,21,22,0,27,0,0,0,
Jaylon Smith,10668,LB,DAL,16,25,1,77.8,0,2,9,60.8,70.2,28.2,68.3,81.3,87.9,0,8,1,26,6.3,9,6,5,100.2,56,4,823,3,557,991,37,0,0,37,0,12,954,75,359,116,47,108,72,12,3,440,278,7.9
Myles Jack,10670,LB,JAX,11,16,0,73,3,0,15,45.7,45.9,0,62.1,55.8,47.5,1,3,1,48,14.9,11,2,8,119.1,27,1,526,7,332,613,32,0,0,32,0,2,581,43,238,46,21,47,37,5,3,359,256,13.3
Chris Jones,10671,DI,KC,15,8,5,,0,1,16,55.9,89.4,20.5,90.4,77,48.6,15,40,0,,18.4,7,0,7,0,0,9,2,0,7,717,715,38,417,84,176,0,2,480,230,0,24,23,0,64,0,0,0,
Xavien Howard,10672,CB,MIA,5,1,0,66.7,3,0,17,57,56.5,28.9,60,54.5,53.9,0,1,1,45,15.8,3,3,5,117.9,16,0,16,275,161,322,0,0,0,0,0,0,322,1,160,31,2,15,24,1,3,219,91,13.7
Noah Spence,10673,ED,NO,7,3,0,,0,0,20,62.3,61.8,80.1,68.1,51.5,52.7,1,0,0,,33.3,2,0,0,0,0,1,1,0,2,85,84,0,0,83,1,0,1,39,44,0,1,1,0,2,0,0,0,
Reggie Ragland,10675,LB,KC,17,8,0,80,0,0,16,58,63.5,84.3,54.7,70.1,64,1,12,0,32,9.8,4,0,0,94.4,16,2,174,0,95,320,126,0,0,126,0,0,194,91,134,20,18,29,20,15,0,133,102,8.3
Kamalei Correa,10676,ED,TEN,19,10,0,50,0,0,31,87,62.6,47,55.4,56.8,74.8,1,16,0,11,5.3,2,1,3,56.3,2,6,61,3,88,594,507,0,8,494,5,0,87,255,251,22,21,26,4,23,0,11,6,5.5
Austin Johnson,10677,DI,TEN,19,6,1,,0,0,31,54.7,61.8,85.9,51.2,68.6,65.7,2,6,0,,4.5,1,0,0,0,0,0,0,0,2,377,375,70,197,20,88,0,2,196,179,0,11,15,0,8,0,0,0,
Jihad Ward,10678,DI,BLT,15,1,1,100,0,0,3,44.1,54.2,86.4,53.1,62.3,30.7,5,19,0,38,25,3,0,0,118.8,3,1,10,0,14,426,416,15,126,199,76,0,10,291,121,0,7,8,3,25,0,69,42,23
A'Shawn Robinson,10680,DI,DET,13,7,2,,0,1,11,60.6,56,73.4,50.5,60.4,57.3,0,10,0,,6.7,3,0,1,0,0,2,0,0,0,526,526,65,339,42,80,0,0,291,235,0,22,35,0,12,0,0,0,
Jarran Reed,10683,DI,SEA,12,13,1,,1,1,29,66.7,61.8,62.9,53.9,68.7,29.6,7,15,0,,16.7,6,0,2,0,0,4,0,0,6,582,582,79,347,1,155,0,0,369,207,0,13,17,0,26,0,0,0,
Deion Jones,10686,LB,ATL,16,28,0,66.7,0,0,2,82.9,76.6,85.6,69.6,60.3,57.6,4,5,1,71,13.3,17,3,0,101.7,40,0,808,15,539,946,20,0,0,20,0,14,926,45,362,89,37,83,60,9,4,415,269,10.4
Mackensie Alexander,10688,CB,MIN,13,4,0,69.2,0,0,18,64.1,65.7,85.1,73.5,64,86.1,1,0,1,27,0,0,4,0,90.2,45,1,26,19,386,534,8,0,0,8,0,13,526,6,142,468,11,32,65,2,2,414,141,9.2
T.J. Green,10691,CB,CAR,1,0,0,50,0,0,5,28.7,28.6,72.3,,60,75.4,0,0,0,17,0,0,0,0,70.8,2,0,0,10,8,10,0,0,0,0,0,0,10,0,2,0,0,2,4,0,0,26,2,13
Sean Davis,10692,S,PIT,1,0,0,100,0,0,25,55.8,48.7,0,,57.7,35.6,0,0,0,17,16.7,1,0,1,118.8,2,0,1,0,35,55,0,0,0,0,0,54,55,0,20,0,1,5,2,0,0,30,9,15
Cyrus Jones,10694,CB,DEN,2,0,0,100,0,0,10,54.8,55.7,71.7,,60,75.4,0,0,0,13,0,0,0,0,118.8,1,0,1,9,7,11,0,0,0,0,0,0,11,0,4,1,0,2,1,0,0,13,3,13
Vonn Bell,10695,S,NO,14,13,1,71.1,3,2,20,52.1,64.8,26.6,83.7,89.4,63.7,3,5,1,75,9.6,9,2,6,106.7,32,3,237,24,600,950,77,0,0,77,0,500,873,40,310,112,26,72,45,11,2,430,157,13.4
James Bradberry,10696,CB,CAR,15,6,0,58.8,2,0,5,65.4,61.7,87.8,75,37.8,62,0,3,3,45,11.3,8,9,6,77.9,47,1,80,893,615,1020,2,0,0,2,0,25,1018,3,402,19,10,57,80,4,2,655,182,13.9
Adam Gotsis,10697,DI,DEN,9,1,2,,0,0,10,60,59.8,83.5,48,65.5,25.9,0,4,0,,31.8,7,0,0,0,0,0,0,0,0,272,272,9,167,8,88,0,0,127,145,0,10,14,0,4,0,0,0,
Kevin Byard,10698,S,TEN,19,17,0,70.5,0,0,31,73,78.3,85.7,60.1,89.9,90,0,2,6,46,4,4,4,2,80.3,31,0,384,49,849,1321,14,0,0,14,0,691,1307,18,454,183,13,78,44,2,4,304,99,9.8
Carl Nassib,10699,ED,TB,14,7,0,50,0,1,30,65.8,69.2,56.4,62.9,74.3,52.1,6,24,0,0,17.6,6,0,3,56.3,1,6,13,0,48,630,609,1,38,546,24,0,21,389,193,7,22,21,2,36,0,0,3,0
Maliek Collins,10701,DI,DAL,16,1,0,,1,0,9,62.2,64.7,23.1,77.6,52.2,53.5,8,36,0,,15.8,3,0,7,0,0,4,0,0,0,763,763,48,609,3,103,0,0,492,271,0,14,15,0,48,0,0,0,
Will Redmond,10702,S,GB,11,3,0,80,0,0,12,46.6,50.6,80.1,51.9,66.6,37.8,0,0,0,48,24.2,8,1,1,152.1,8,0,109,12,176,297,10,0,0,10,0,127,287,6,115,39,4,22,10,0,1,138,71,17.3
Yannick Ngakoue,10703,ED,JAX,15,2,4,,0,4,15,86,72,53.7,77.5,51.6,30,11,32,1,,23.3,10,0,4,0,0,8,17,0,15,791,774,0,0,772,2,0,17,488,288,0,33,31,0,51,0,0,0,
Bronson Kaufusi,10704,ED,NYJ,3,0,0,,0,0,22,60,55.5,80.1,53.1,58.6,72.7,0,1,0,,0,0,0,0,0,0,1,0,1,1,69,67,0,15,34,18,0,2,40,28,1,3,3,0,2,0,0,0,
Darian Thompson,10705,S,DAL,14,14,0,63.2,0,0,9,62.9,62.9,41.1,79.4,59.2,56.6,0,0,0,39,14,6,3,2,127.7,12,2,153,14,251,425,18,0,0,18,0,170,407,6,168,69,14,23,19,2,2,173,58,14.4
Jonathan Bullard,10706,DI,ARZ,9,4,0,,1,0,1,59.5,56.2,43.6,59.8,57,35.2,5,3,0,,13,3,0,2,0,0,2,0,0,1,309,309,3,110,56,140,0,0,167,141,0,14,16,0,10,0,0,0,
Shilique Calhoun,10709,ED,NE,16,3,0,0,0,1,19,82.2,60.5,18.8,58.9,65,30.4,4,12,0,,23.1,3,0,3,39.6,0,0,5,0,7,268,263,0,6,219,38,0,5,208,53,0,3,7,1,16,0,0,0,
Daryl Worley,10711,CB,OAK,15,7,0,56.8,2,0,23,62.6,62.4,88.3,67.4,55.3,46,0,1,1,91,14.5,10,7,4,99.1,42,0,95,718,577,939,14,0,0,14,0,34,925,3,359,78,13,52,74,1,4,663,215,15.8
Jordan Jenkins,10717,ED,NYJ,14,6,2,100,1,2,22,55,66.9,73.4,67.4,63,58.2,6,18,0,25,12,3,0,2,118.8,3,8,11,0,51,572,558,0,8,511,39,0,14,337,184,2,19,16,3,32,0,54,23,18
Kendall Fuller,10718,CB,KC,14,7,0,73,1,0,16,66.3,70.1,85.4,78,70.5,82.9,2,4,1,35,5.3,3,2,3,113.5,27,1,108,31,439,634,32,0,0,32,0,142,602,26,169,321,16,47,37,7,3,309,126,11.4
Nick Vigil,10721,LB,CIN,16,31,1,75,0,1,7,61.1,54.3,45.3,54.4,51.2,53.2,3,7,1,24,14.3,19,3,2,86.5,39,0,881,8,458,985,34,0,0,34,0,1,951,77,450,61,44,83,52,10,1,293,208,7.5
Kyler Fackrell,10722,ED,GB,18,3,0,75,0,0,12,66.4,58.1,70,58.6,50.6,29.6,7,17,0,20,26.9,7,0,1,112.8,9,2,36,0,89,467,428,0,0,428,0,0,39,231,147,3,10,16,12,26,1,59,46,6.6
Javon Hargrave,10723,DI,PIT,16,24,0,100,0,1,25,57,83.4,77.2,76.9,77.2,72.3,2,43,0,0,6.3,4,0,1,79.2,1,4,9,0,0,680,671,178,405,2,86,0,9,373,307,0,24,35,1,49,0,0,2,0
Justin Simmons,10732,S,DEN,16,14,0,53.2,0,0,10,91.1,90.7,61.9,53.8,86.1,90.2,0,0,4,30,4.1,4,11,1,32.1,25,0,369,5,639,1053,1,0,0,1,0,524,1052,3,411,153,28,80,47,0,0,239,85,9.6
Joe Schobert,10733,LB,CLV,16,27,0,75,0,2,8,67.6,59.1,86.5,62.3,47,64.6,2,8,4,39,10.6,15,4,0,101.4,48,2,960,9,553,1057,28,0,0,28,0,6,1029,62,442,54,53,100,64,12,6,485,178,10.1
Sheldon Day,10737,DI,SF,19,6,0,,0,0,28,66,60.8,69.7,54.9,60.8,64.1,1,5,0,,9.5,2,0,1,0,0,1,0,0,0,409,409,45,342,7,15,0,0,220,189,0,11,13,0,7,0,0,0,
Eric Murray,10740,CB,CLV,9,1,0,70.6,1,0,8,60.9,62.5,0,62.3,78.4,47.4,0,4,0,23,20,5,1,4,93.3,12,1,27,18,197,360,31,0,0,31,0,12,329,22,141,272,13,19,17,5,0,132,51,11
Chris Moore,10741,WR,BLT,1,0,0,,0,0,3,,59.9,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Ryan Smith,10742,CB,TB,4,1,0,80,0,0,30,40.6,42.6,82,,60.8,34,0,0,0,69,28.6,2,1,0,152.1,8,0,0,45,42,51,0,0,0,0,0,0,51,0,9,4,1,4,10,0,1,146,82,18.3
B.J. Goodson,10743,LB,GB,16,13,0,90.9,0,0,12,57.7,58.4,76.9,58.9,58.7,74,0,3,0,30,6.8,3,0,0,134.1,10,0,273,3,108,305,10,0,0,10,0,0,295,11,186,19,15,28,11,3,1,98,70,9.8
Miles Killebrew,10745,LB,DET,4,0,0,37.5,0,0,11,55.6,50.3,78.6,52.6,43.5,45.6,0,1,0,31,16.7,1,0,0,56.3,3,0,25,4,56,87,51,0,0,51,0,1,36,6,25,5,1,5,8,1,0,44,37,14.7
Nick Kwiatkoski,10747,LB,CHI,10,12,0,73.5,0,1,6,68.7,72.5,45.7,81.8,66.9,67.7,0,10,1,23,10,7,3,1,85.8,25,3,492,4,282,512,5,0,0,5,0,2,507,39,191,9,26,51,34,13,1,203,116,8.1
De'Vondre Campbell,10749,LB,ATL,16,24,1,84.1,2,3,2,41.1,50.1,72.2,55.3,62.5,82.7,1,6,2,31,5.9,7,1,4,110.9,58,2,571,20,442,921,251,0,0,251,0,9,670,102,377,70,40,88,69,9,4,612,347,10.6
Hassan Ridgeway,10750,DI,PHI,7,3,0,,0,0,24,57.5,57.3,57,63.4,54.9,51.5,2,4,0,,22.2,2,0,1,0,0,2,2,0,6,247,245,6,224,0,15,0,2,141,100,0,6,4,0,8,0,0,0,
Pharoh Cooper,10751,WR,ARZ,2,0,0,,1,0,1,,61,60,,60,,0,0,0,,,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
