player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Xavier Williams,9809,DI,HST,1,0,0,,0,0,13,,63.5,77.2,53.8,66.8,,0,0,0,,,0,0,0,0,0,0,0,0,0,27,27,16,11,0,0,0,0,17,10,0,0,0,0,0,0,0,0,
Neville Hewitt,9836,LB,HST,11,12,0,93.3,0,0,13,56.1,49.4,82.5,61.9,46.6,83.5,1,0,0,27,5.8,3,0,0,112.8,14,0,316,1,141,325,5,0,0,5,0,1,320,11,173,2,22,37,15,1,0,166,100,11.9
Troy Hill,9881,CB,CLV,12,5,0,76.6,1,0,8,53.5,60.1,84.5,76.9,77.6,66.9,1,1,0,48,9.8,5,2,4,125.7,36,2,28,26,357,533,6,0,0,6,0,2,527,21,155,471,26,41,47,4,3,434,217,12.1
Jake Kumerow,9883,WR,BUF,1,0,0,,0,0,4,,60,60.1,60,,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
DeShawn Williams,9891,DI,DEN,15,10,3,,0,0,10,65.7,56.2,85.4,68.5,43.8,57.9,3,10,0,,7.7,3,0,0,0,0,1,0,0,0,386,386,73,246,3,64,0,0,205,181,0,14,26,0,14,0,0,0,
Justin Coleman,9892,CB,MIA,15,2,0,69.4,2,0,17,55.3,52.4,0.5,33.7,58.5,42.6,0,3,2,32,24.2,8,1,5,67.6,25,0,26,129,275,371,2,0,0,2,0,5,369,2,94,208,5,23,36,3,0,266,150,10.6
Anthony Harris,9895,S,PHI,15,22,0,65.9,0,1,24,58.3,61.9,85.5,52.6,67.1,77.7,1,1,1,44,7.7,7,2,2,93.3,29,0,340,10,534,897,20,0,0,20,0,387,877,5,358,140,22,62,44,2,3,243,166,8.4
James Vaughters,9934,ED,ATL,10,2,0,100,0,1,2,54.3,57.1,83.5,70.9,43.6,30.6,4,2,0,17,22.2,2,0,0,118.8,1,1,9,0,16,210,198,2,3,192,1,0,12,87,107,3,4,5,1,7,0,17,17,17
Deshazor Everett,9940,S,WAS,3,2,0,50,0,0,32,34.4,31.4,74.6,51.6,60.7,42.2,0,0,0,32,25,1,0,0,135.4,1,0,14,0,26,40,1,0,0,1,0,20,39,3,11,5,0,1,2,0,1,32,1,32
Brandon King,9952,LB,NE,1,0,0,100,0,0,19,46.7,31,62.5,,,,0,0,0,16,,0,0,0,118.8,1,0,2,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,16,20,16
Dean Marlowe,9966,S,DET,15,18,0,75,0,0,11,63,61,86.3,64.1,52.4,81.9,2,4,0,29,6.9,5,2,0,117.1,15,0,190,4,396,700,37,0,0,37,0,388,663,21,283,81,11,49,20,6,1,172,41,11.5
Alex Singleton,9994,LB,PHI,17,42,0,86.9,0,1,24,39.3,54.1,60.1,73,74.9,58.7,3,3,1,40,11.4,19,3,2,115.5,73,1,699,0,489,784,24,0,0,24,0,1,760,24,271,60,44,106,84,7,5,684,502,9.4
Bryce Callahan,10000,CB,DEN,11,2,0,64.9,0,0,10,67.9,60,83.8,72.1,28.3,49.7,0,1,0,51,17.1,6,4,0,97.4,24,1,46,78,329,504,1,0,0,1,0,1,503,7,168,378,8,27,37,2,1,286,111,11.9
De'Vante Bausby,10057,CB,NE,1,0,0,,0,0,19,34.7,31.8,68.1,,,,0,0,0,,,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,
Justin March-Lillard,10065,LB,LV,1,0,0,,0,0,23,,59.9,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Nick Dzubnar,10127,LB,TEN,11,2,0,0,0,0,31,67.5,55.1,77.6,51.1,51.4,76.6,0,0,0,,0,0,0,0,39.6,0,0,8,1,10,37,27,0,0,27,0,0,10,11,16,1,1,3,1,0,0,0,0,
Tyrell Adams,10140,LB,JAX,1,0,0,,0,0,15,,45.6,61.9,,56.7,,0,0,0,,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Daniel Brown,10144,TE,NYJ,1,0,0,,0,0,22,,61.6,60.1,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
T.Y. McGill,10156,DI,MIN,2,1,0,,0,0,18,,51.6,76.1,59.3,48.8,24,1,1,0,,66.7,2,0,0,0,0,0,0,0,0,33,33,1,20,0,12,0,0,23,10,0,0,0,0,2,0,0,0,
Efe Obada,10235,ED,BUF,11,2,0,100,0,0,4,50.2,53,40.2,69,44.8,64.1,5,11,0,24,8.3,1,0,3,118.8,2,4,0,0,5,273,273,4,85,98,86,0,0,190,78,0,9,9,2,20,0,37,10,18.5
Erik Harris,10346,S,ATL,12,11,0,70,0,0,2,60.3,59.7,61.3,77.3,54.6,47,1,4,0,26,17.8,13,6,2,99.4,28,0,191,31,410,702,36,0,0,36,0,280,666,11,281,164,13,49,40,5,1,294,111,10.5
Joey Bosa,10637,ED,LAC,16,11,0,100,3,6,27,87.1,85.8,5.3,90.3,68.4,29.4,9,50,0,15,23.6,13,0,11,91.7,3,10,4,0,27,847,837,0,1,788,48,0,10,468,352,6,31,31,3,69,0,18,10,6
Jalen Ramsey,10639,CB,LA,20,12,0,61.5,4,1,26,85.8,84.4,11.3,58.3,86.4,72.3,1,4,4,75,8.5,8,15,10,84.5,72,0,153,737,787,1269,31,0,0,31,0,6,1238,21,461,341,26,74,117,5,5,873,354,12.1
DeForest Buckner,10641,DI,IND,17,19,1,,0,0,14,54.9,71.9,88.5,77.1,56.7,59.4,10,30,0,,9.2,6,0,0,0,0,9,13,0,5,843,830,12,489,33,296,0,13,543,295,0,29,40,0,49,0,0,0,
Leonard Floyd,10643,ED,LA,21,18,1,83.3,1,1,26,68,73.8,41.6,75.2,66.6,34.5,5,54,1,44,22.2,18,0,7,94.4,15,14,12,1,108,1134,1089,0,1,1088,0,0,45,643,383,32,39,45,18,73,1,140,126,9.3
Eli Apple,10644,CB,CIN,20,10,0,60.9,0,0,7,60.4,60.5,71.8,60,58.6,50.4,0,0,2,60,14.3,11,8,9,100.2,56,0,97,1074,844,1242,5,0,0,5,0,1,1237,1,397,65,11,56,92,0,7,686,203,12.3
Vernon Hargreaves III,10645,CB,CIN,11,8,0,66.7,0,0,7,51.9,49.4,85.4,73.4,33.5,43.3,0,1,1,25,17.1,6,2,2,74.9,20,0,27,323,228,393,10,0,0,10,0,0,383,3,162,33,5,21,30,1,0,224,94,11.2
Sheldon Rankins,10646,DI,NYJ,16,10,0,,1,0,22,61.3,46.1,64.9,60,34.4,29.6,4,16,0,,20.6,7,0,2,0,0,4,0,0,2,643,642,51,251,40,300,0,1,411,230,0,17,17,0,24,0,0,0,
Karl Joseph,10648,S,PIT,2,1,0,50,0,0,25,53.3,52.8,72.6,59.7,60,77.5,0,0,0,14,0,0,1,1,72.9,1,0,5,0,14,17,0,0,0,0,0,1,17,1,2,11,0,1,2,0,0,14,3,14
Keanu Neal,10651,LB,DAL,14,15,0,81.8,0,0,9,49.9,35.9,82.6,56.1,28.1,44.3,1,1,0,32,16.7,13,0,0,111,36,1,478,9,338,579,14,0,0,14,0,4,565,20,221,74,23,50,44,3,1,388,237,10.8
Shaq Lawson,10653,ED,NYJ,14,7,0,,2,0,22,75.7,58.6,15.6,54.5,69,57.9,3,12,1,,15.4,4,0,7,0,0,2,1,0,7,534,533,0,4,521,8,0,1,288,239,0,11,15,0,17,0,0,0,
William Jackson III,10658,CB,WAS,12,1,0,58.5,1,0,32,59.5,59.3,17.5,,67,53.8,0,0,2,49,13.6,6,6,8,95.1,31,0,73,633,494,748,2,0,0,2,0,0,746,0,254,40,10,37,53,0,5,363,119,11.7
Artie Burns,10659,CB,CHI,6,4,0,54.5,0,0,6,85.1,79.5,20.7,,61.1,64.2,0,0,0,39,9.1,2,5,1,89.8,12,0,30,219,127,254,4,0,0,4,0,0,250,0,127,1,6,16,22,0,1,143,22,11.9
Kenny Clark,10661,DI,GB,17,10,0,,0,0,12,70.3,75.4,88.3,77.8,56.7,36.1,11,53,0,,17.9,10,0,0,0,0,4,5,0,0,828,823,140,441,6,236,0,5,547,281,0,31,36,0,68,0,0,0,
Robert Nkemdiche,10663,DI,SEA,9,3,1,,0,0,29,,49.8,55.4,58.5,48.1,29.7,1,7,0,,20,3,0,1,0,0,0,0,0,0,230,230,3,118,14,95,0,0,125,105,0,3,9,0,8,0,0,0,
Vernon Butler,10664,DI,BUF,11,3,0,100,0,0,4,57.1,34.8,42.6,54.1,33,53,1,8,0,6,10,1,0,2,91.7,1,0,0,0,1,307,307,17,190,1,99,0,0,180,126,0,2,6,1,9,0,6,0,6
Emmanuel Ogbah,10666,ED,MIA,17,7,11,100,0,1,17,69.6,77,82.1,71.4,60.8,47.4,13,37,0,3,17.9,7,1,1,79.2,1,11,0,0,16,755,755,0,68,513,174,0,0,524,215,0,30,25,1,61,0,3,7,3
Jaylon Smith,10668,LB,NYG,10,7,1,83.3,0,0,21,80.8,66.3,82,63.9,40.4,81.8,0,6,0,27,2.7,1,1,0,97.2,15,1,267,4,182,329,34,0,0,34,0,1,295,26,121,23,13,29,18,7,0,132,105,8.8
Myles Jack,10670,LB,JAX,15,30,0,78.3,3,0,15,43.3,37.7,25.8,54,40.5,67.3,2,10,0,46,9.9,12,0,4,110.8,47,0,768,13,449,917,88,0,1,87,0,4,829,79,389,44,30,79,60,12,2,475,282,10.1
Chris Jones,10671,DI,KC,17,6,5,,2,1,16,59.3,83.4,31.8,86.7,68.9,40.2,8,57,0,,20,6,0,7,0,0,10,1,0,2,764,762,2,346,200,214,0,2,527,235,1,22,18,0,75,0,0,0,
Xavien Howard,10672,CB,MIA,16,4,0,57.1,3,2,17,71.1,70.9,67.6,43.5,70.5,61.1,1,1,5,64,12.7,7,7,6,88.2,48,1,80,841,642,1026,6,0,0,6,0,1,1020,6,378,98,13,44,84,3,7,717,232,14.9
Noah Spence,10673,ED,CIN,2,1,0,100,0,0,7,63.9,52.9,77.6,59,47.1,76.7,2,0,0,5,0,0,0,0,87.5,1,0,0,0,3,56,54,0,0,54,0,0,2,28,25,2,2,5,1,2,0,5,2,5
Reggie Ragland,10675,LB,NYG,15,14,1,86.7,0,0,21,57.5,61.2,81.6,52,65.3,74.9,1,5,0,22,8.2,6,1,0,105.6,26,0,406,0,215,474,44,0,0,44,0,0,430,37,222,24,25,53,30,6,1,200,173,7.7
Austin Johnson,10677,DI,NYG,17,21,1,,0,0,21,61.6,58.3,76.2,63.3,53.9,54.9,3,15,0,,9.7,7,0,1,0,0,3,0,0,0,665,664,198,401,1,64,0,1,332,333,0,37,44,0,21,0,0,0,
Jihad Ward,10678,ED,JAX,17,10,0,100,0,0,15,74.5,53.4,55.3,56,49.1,41.3,5,9,0,5,17.1,6,0,2,87.5,2,3,2,0,16,455,453,5,70,319,59,0,2,240,199,0,13,19,2,17,0,10,0,5
A'Shawn Robinson,10680,DI,LA,21,29,0,,0,2,26,67.5,77.7,75.2,59.6,78.3,48,0,16,0,,8.6,8,0,1,0,0,4,0,0,0,628,627,0,91,105,431,0,1,280,348,0,44,56,0,20,0,0,0,
Jarran Reed,10683,DI,KC,20,15,1,,0,2,16,48,54.5,88.7,56,54.6,55.3,8,21,0,,9.4,5,0,0,0,0,4,0,0,13,843,843,101,547,4,191,0,0,539,291,0,26,33,0,33,0,0,0,
Deion Jones,10686,LB,ATL,16,23,1,84.8,0,1,2,33.6,34.6,68.6,69.5,35,40.9,2,8,0,37,16.9,26,4,2,121.2,78,2,867,20,531,1070,104,0,0,104,0,6,966,80,459,73,51,105,92,12,4,884,590,11.3
Mackensie Alexander,10688,CB,MIN,16,13,0,72.7,0,0,18,41.1,41,58.4,46.8,49.4,62.4,0,2,0,73,13.8,8,4,5,117.1,56,0,38,14,495,689,20,0,0,20,0,18,669,17,177,599,13,37,77,2,4,685,367,12.2
T.J. Green,10691,CB,HST,6,2,0,84.6,0,0,13,49.3,51.8,79.9,,65.9,42.6,0,0,0,38,20,3,1,0,148.6,11,0,10,107,80,122,1,0,0,1,0,1,121,0,42,3,3,10,13,0,3,132,20,12
Sean Davis,10692,S,NE,4,1,0,100,0,0,19,48.6,40.8,71.1,55.3,60,74.8,0,0,0,18,0,0,0,0,118.8,1,0,7,1,16,19,0,0,0,0,0,11,19,2,1,0,0,0,1,0,0,18,24,18
Vonn Bell,10695,S,CIN,20,25,1,81,1,3,7,75.6,72.1,40.2,63.9,68.6,73.4,0,8,2,29,9.4,12,4,4,96.3,51,2,508,53,817,1271,96,0,0,96,0,468,1175,34,420,145,38,90,63,10,2,488,320,9.6
James Bradberry,10696,CB,NYG,17,5,0,65.2,0,0,21,65,62.8,88.7,60,47.6,29.3,0,0,4,58,22.6,14,13,5,100.3,60,0,101,986,689,1160,4,0,0,4,0,1,1156,1,470,68,9,43,92,0,8,729,262,12.2
Adam Gotsis,10697,DI,JAX,16,7,0,,0,0,15,57,52.3,86.8,54,52.1,34.2,4,9,0,,19.4,6,0,0,0,0,3,0,0,0,443,441,24,208,78,131,0,2,220,223,0,18,18,0,16,0,0,0,
Kevin Byard,10698,S,TEN,18,13,0,63.5,0,2,31,90.9,90.4,64.6,67.3,83.8,86.7,3,2,5,41,6.4,6,6,3,83.7,33,1,331,17,755,1123,11,0,0,11,0,603,1112,21,347,161,18,75,52,6,6,372,211,11.3
Carl Nassib,10699,ED,LV,14,2,0,,0,1,23,60,67.6,87.9,67,63.4,68,2,10,0,,4.2,1,0,0,0,0,2,1,0,0,264,263,0,0,246,17,0,1,135,129,0,17,21,0,14,0,0,0,
Maliek Collins,10701,DI,HST,15,6,0,,2,0,13,66.7,64,4.4,71,61.8,47.3,5,23,1,,17.2,5,0,8,0,0,3,0,0,2,628,628,10,402,6,210,0,0,364,262,0,15,18,0,31,0,0,0,
Yannick Ngakoue,10703,ED,LV,18,5,1,,0,2,23,61,47.1,55.4,65,28.6,63.7,13,40,0,,20.8,5,0,5,0,0,10,1,0,1,883,881,0,0,873,8,0,2,582,300,0,19,14,0,63,0,0,0,
Darian Thompson,10705,S,DAL,4,0,0,,0,0,9,68.2,71.6,71.4,,63.5,76.2,0,0,0,,0,0,0,0,0,0,0,4,1,12,16,2,0,0,2,0,6,14,0,4,2,0,2,0,0,0,0,0,
Jonathan Bullard,10706,DI,ATL,9,1,1,,1,0,2,58.9,56.7,59,56.7,58.9,75.7,1,3,0,,0,0,0,1,0,0,0,1,0,3,224,223,36,66,66,55,0,1,104,117,0,8,16,0,4,0,0,0,
Daryl Worley,10711,CB,BLT,3,1,0,72.7,0,0,3,31.1,29.2,78.1,41.1,34.6,25.5,0,2,0,59,33.3,3,0,1,148.1,8,0,13,59,62,100,1,0,0,1,0,13,99,3,35,14,1,5,11,2,2,121,55,15.1
Jordan Jenkins,10717,ED,HST,11,5,0,,0,0,13,67.4,49.2,48.4,55,42.1,71.5,2,7,0,,5.3,1,0,2,0,0,3,0,0,0,282,282,0,2,271,9,0,0,155,127,0,11,13,0,12,0,0,0,
Kendall Fuller,10718,CB,WAS,16,10,0,67,0,0,32,78.7,81.5,88.7,57.7,87,73.5,0,1,1,41,8.1,7,14,1,90.1,67,1,72,700,649,1004,19,0,0,19,0,1,985,9,346,212,20,69,100,2,3,632,226,9.4
Nick Vigil,10721,LB,MIN,16,22,0,85.1,0,0,18,53.2,42.1,83,62.9,30.8,65.4,2,7,1,25,11,10,0,0,92.6,40,1,576,20,382,718,50,0,0,50,0,20,668,34,302,52,31,59,47,10,0,392,241,9.8
Kyler Fackrell,10722,ED,LAC,13,4,1,100,0,1,27,32.9,63.3,66.5,72.7,55,42.2,1,8,0,15,20,3,0,1,118.8,3,3,1,0,18,382,372,0,0,372,0,0,10,207,157,9,10,8,3,12,0,42,35,14
Javon Hargrave,10723,DI,PHI,17,25,1,,0,0,24,70,67.3,47.8,91.6,30.1,74.2,9,44,0,,1.6,1,0,4,0,0,10,2,0,0,779,777,196,544,0,37,0,2,483,296,0,34,36,0,63,0,0,0,
Justin Simmons,10732,S,DEN,17,13,0,61.7,1,0,10,73.4,74.8,61.4,70.1,77,74.5,0,2,5,49,9.6,8,7,1,59.4,29,1,310,3,656,1082,9,0,0,9,0,639,1073,7,419,121,20,62,47,3,2,353,184,12.2
Joe Schobert,10733,LB,PIT,17,28,1,68.4,0,1,25,58.5,53.5,85.5,53.9,49.4,58,1,4,1,30,12.6,16,4,0,85.4,39,0,789,11,461,956,74,0,1,73,0,1,882,65,430,81,37,83,57,5,1,380,229,9.7
Sheldon Day,10737,DI,CLV,7,9,1,,0,0,8,60,64.7,83.5,64.4,59.1,75.7,1,8,0,,0,0,0,1,0,0,2,1,0,0,233,232,13,168,5,46,0,1,144,89,0,2,7,0,11,0,0,0,
Tavon Young,10738,CB,BLT,17,5,0,72.4,0,0,3,62.6,60.4,51.2,60.1,49.6,62,1,3,1,76,12.8,5,2,4,107.6,42,2,34,162,376,550,9,0,0,9,0,3,541,28,146,342,13,29,58,6,4,409,241,9.7
Eric Murray,10740,S,HST,13,16,0,54.8,0,0,13,54.7,50.9,62.8,66.7,45.4,52.9,0,0,1,45,15.7,13,2,4,87.7,17,0,219,27,411,759,107,0,0,107,0,244,652,6,342,162,17,54,31,0,2,237,81,13.9
Ryan Smith,10742,CB,LAC,2,1,0,50,0,0,27,66,61.8,77.2,,47.2,37.6,0,0,0,23,33.3,1,0,0,91.7,1,0,3,51,28,54,0,0,0,0,0,0,54,0,26,0,0,1,2,0,0,23,6,23
Miles Killebrew,10745,LB,PIT,11,2,0,100,0,0,25,86.3,65.3,70.8,60,49.2,28.8,0,0,0,1,27.3,3,0,0,79.2,2,0,33,7,12,47,3,0,0,3,0,0,44,1,34,3,4,6,2,0,0,2,1,1
Nick Kwiatkoski,10747,LB,LV,6,0,0,100,0,0,23,64.6,59.4,75.8,59.6,49.5,54.1,0,0,0,49,13.3,2,0,0,118.8,5,0,54,0,47,67,0,0,0,0,0,2,67,1,19,10,3,13,5,0,0,77,11,15.4
De'Vondre Campbell,10749,LB,GB,17,24,1,78.5,0,2,12,82.2,85,69.4,73.3,81.5,90.6,4,4,2,46,2.8,4,2,1,88.3,62,2,782,8,639,1041,46,0,0,46,0,6,995,49,353,199,55,117,79,10,2,450,293,7.3
Hassan Ridgeway,10750,DI,PHI,18,4,0,,0,1,24,60,38.2,49.7,65.7,29,64.8,3,9,0,,5,1,0,2,0,0,2,0,0,0,396,396,86,252,1,57,0,0,232,164,0,8,15,0,14,0,0,0,
Juston Burris,10752,S,CAR,9,3,0,60,0,0,5,60,56.6,40.3,61.1,51.1,45.2,0,1,1,27,20,5,0,3,42.5,6,0,89,5,228,420,18,0,0,18,0,222,402,7,185,86,3,17,10,1,0,72,28,12
David Onyemata,10754,DI,NO,11,13,0,,0,0,20,64,81.9,53.3,75.3,77.7,43.5,7,22,0,,11.8,4,0,2,0,0,3,1,0,0,430,429,61,293,12,63,0,1,283,147,0,14,17,0,32,0,0,0,
Andrew Billings,10756,DI,CLV,6,0,0,,0,0,8,,47.5,79.3,51,49.6,67.3,0,0,0,,0,0,0,0,0,0,0,0,0,0,72,72,6,59,0,7,0,0,45,27,0,1,1,0,0,0,0,0,
Deon Bush,10758,S,CHI,11,3,0,55.6,0,0,6,68.4,68.1,35.6,61.4,64.5,44.7,0,1,2,25,19.4,7,4,1,75.9,10,0,84,3,218,377,11,0,0,11,0,237,366,5,154,42,9,26,18,1,4,119,42,11.9
Blake Martinez,10765,LB,NYG,3,3,0,100,0,0,21,60,57.8,80.2,62.2,53.7,39,0,1,0,18,20,5,0,0,123.8,10,0,130,3,86,142,4,0,0,4,0,0,138,10,46,5,7,17,10,1,1,57,39,5.7
Rashard Robinson,10767,CB,TB,2,0,0,100,0,0,30,51.6,52.5,75.1,,60,75.4,0,0,0,14,0,0,0,0,118.8,1,0,1,23,22,25,0,0,0,0,0,0,25,0,3,1,0,2,1,0,0,14,0,14
Dean Lowry,10771,DI,GB,18,18,5,,1,0,12,66.2,66.8,57,73.9,54.3,59.7,2,34,0,,6.8,3,0,3,0,0,6,0,0,0,718,718,5,453,52,208,0,0,441,277,0,15,23,0,42,0,0,0,
Ronald Blair III,10776,ED,NYJ,8,11,0,,0,0,22,68.8,62.4,71.3,48.2,70.1,55.9,3,5,0,,9.7,3,0,1,0,0,1,1,0,9,315,313,0,2,304,7,0,2,175,131,0,14,17,0,9,0,0,0,
Matthew Judon,10780,ED,NE,18,14,0,66.7,1,0,19,61.9,62.8,35.4,72.6,52.5,56.5,13,37,0,20,13.2,7,0,6,85.4,4,14,21,0,94,900,860,0,0,860,0,0,40,430,376,18,35,32,6,64,0,40,40,10
Quinton Jefferson,10781,DI,LV,18,17,1,,0,2,23,61,51.9,65.6,61.5,42.1,58.6,11,32,0,,8.2,4,0,2,0,0,7,1,0,2,707,705,12,248,17,428,0,2,467,238,0,23,28,0,50,0,0,0,
Matt Ioannidis,10786,DI,WAS,16,16,0,,1,1,32,60.2,65.4,51.8,72.5,55,47.7,9,21,0,,9.1,4,0,3,0,0,4,1,0,0,608,607,52,247,26,282,0,1,377,231,0,20,24,0,34,0,0,0,
D.J. Reader,10800,DI,CIN,19,10,0,,0,0,7,77.1,79.5,78.9,68.3,77.2,45.7,7,22,0,,9.4,5,0,1,0,0,3,0,0,1,777,776,250,517,1,8,0,1,466,310,0,29,38,0,32,0,0,0,
Marqui Christian,10801,CB,CHI,9,2,0,75,1,0,6,34.7,41,82.1,66.6,73.9,39.9,0,1,0,56,28.6,2,1,1,156.3,9,0,17,1,88,127,0,0,0,0,0,9,127,5,34,99,1,3,12,1,3,190,54,21.1
DeAndre Houston-Carson,10819,S,CHI,13,10,0,65.2,0,0,6,82,79.4,84,50.3,66.8,78.6,0,3,1,42,5.9,3,3,0,76.7,15,0,179,4,245,420,11,0,0,11,0,142,409,19,156,83,12,38,23,3,1,132,39,8.8
Anthony Brown,10823,CB,DAL,17,9,0,57.7,0,1,9,67.1,66,69.2,,58.5,60.4,0,0,4,55,12.6,11,12,5,82.9,71,0,114,856,706,1111,4,0,0,4,0,0,1107,0,405,137,22,67,123,0,6,887,323,12.5
Derek Watt,10832,FB,PIT,1,0,0,,0,0,25,,60,60,60,,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Kamu Grugier-Hill,10842,LB,HST,14,21,0,82.8,0,2,13,45.7,44.2,61.5,65.7,45,59.3,2,5,1,52,12.2,14,3,2,113.9,48,3,606,5,367,778,69,0,0,69,0,3,709,40,371,95,48,80,58,10,3,517,253,10.8
Maurice Canady,10843,CB,DAL,6,1,0,100,2,0,9,63.5,64.8,78,,66.9,83.1,0,0,0,41,0,0,0,2,158.3,4,0,5,29,54,70,2,0,0,2,0,0,68,0,16,34,2,4,4,0,1,60,5,15
Elandon Roberts,10848,LB,MIA,17,32,0,72.7,0,1,17,53.6,54.1,20.8,70,55.6,46.4,1,8,1,28,18.8,19,2,2,85.8,24,1,601,2,252,620,12,0,0,12,0,0,608,47,321,5,28,50,33,10,0,283,162,11.8
Kevon Seymour,10852,CB,BLT,6,4,0,79.3,0,0,3,37.9,38.8,81.7,65.7,44.2,43,0,1,0,52,17.9,5,1,2,129.3,23,1,33,92,161,247,3,0,0,3,0,1,244,6,80,118,6,19,29,2,2,276,147,12
Will Parks,10853,S,NYJ,3,1,0,50,0,0,22,76.9,78.7,76.5,49.2,72.8,81.9,0,1,0,31,0,0,1,0,77.1,2,0,34,1,45,91,4,0,0,4,0,32,87,6,40,20,2,7,4,1,0,32,7,16
Stephen Weatherly,10861,ED,DEN,15,5,0,100,0,0,10,48.7,52.5,66.6,58.9,49,81.1,3,14,0,20,0,0,0,1,118.8,1,4,1,0,3,344,341,0,0,329,12,0,3,203,138,2,12,13,1,21,0,20,21,20
Jalen Mills,10867,CB,NE,16,11,0,58.3,1,0,19,63.4,67.5,88.2,79.3,75.3,64.1,0,0,0,40,9.8,5,8,4,114.6,35,0,78,689,526,914,29,0,0,29,0,0,885,3,385,117,10,35,60,0,6,440,126,12.6
Jayron Kearse,10878,S,DAL,17,19,0,67.7,1,0,9,75.5,75.9,86.4,78.4,68.9,89.1,5,5,2,35,3.9,4,10,4,85.6,44,1,446,54,634,1073,176,0,0,176,0,182,897,40,399,215,33,80,65,11,2,463,315,10.5
Clayton Fejedelem,10879,S,MIA,5,0,0,,0,0,17,62.4,60,73.2,,56.4,,0,0,0,,0,0,0,0,0,0,0,8,0,10,17,2,0,0,2,0,6,15,0,7,0,0,1,0,0,0,0,0,
Tyler Matakevich,10880,LB,BUF,9,3,0,66.7,0,0,4,82.7,75.9,77,58.7,55.5,66.9,0,0,1,6,11.1,1,0,0,33.3,2,0,52,1,31,59,3,0,0,3,0,1,56,2,26,1,3,5,3,0,0,11,1,5.5
Joe Walker,10885,LB,ARZ,8,2,0,66.7,0,0,1,54.7,66.2,75.2,53.4,77.3,39.1,0,0,0,37,25,2,0,0,109.7,2,0,50,1,28,55,1,0,0,1,0,0,54,4,23,3,3,4,3,0,0,43,32,21.5
Mike Hilton,10898,CB,CIN,21,10,0,69.7,0,1,7,70,70.2,67.8,65.9,65.7,49.3,2,8,3,53,18.1,17,6,2,95.1,69,1,83,38,698,1031,34,0,0,34,0,7,997,56,277,869,29,67,99,11,5,731,268,10.6
Jarrod Wilson,10902,S,SF,7,1,0,66.7,0,0,28,45.4,54.6,78.4,87.3,72.4,75.6,3,1,0,49,7.7,1,0,2,109.7,4,1,65,2,112,184,9,0,0,9,0,80,175,4,68,28,2,11,6,5,0,115,25,28.8
Matthias Farley,10953,S,TEN,8,1,0,50,0,1,31,75.2,81.1,78,59,65.6,81.7,0,0,0,4,0,0,0,0,56.3,1,0,0,0,50,58,0,0,0,0,0,52,58,1,7,6,3,4,2,0,0,4,1,4
Justin Zimmer,10975,DI,BUF,6,5,0,,1,0,4,60,63.6,44.8,59.4,69.1,73.5,3,5,0,,0,0,0,1,0,0,1,0,0,0,161,161,7,107,0,47,0,0,118,43,0,4,3,0,9,0,0,0,
Kyle Peko,11027,DI,TEN,9,3,0,,0,1,31,60,60.4,47.8,65.5,59.7,59.7,2,1,0,,9.1,1,0,1,0,0,3,0,0,0,168,168,46,86,4,32,0,0,91,77,0,9,7,0,6,0,0,0,
Eddie Yarbrough,11033,ED,MIN,2,0,0,,0,0,18,60.2,30.1,73.7,59.1,37,,0,0,0,,,0,0,0,0,0,0,0,0,2,7,7,0,0,7,0,0,0,1,4,0,0,0,0,0,0,0,0,
Sharrod Neasman,11050,S,NYJ,9,2,0,33.3,0,0,22,64.4,53.8,83.5,53.8,31.2,56.2,0,1,1,43,18.8,3,2,0,42.4,1,0,72,1,125,226,8,0,0,8,0,113,218,4,97,31,3,11,3,1,0,43,6,43
Patrick Onwuasor,11100,LB,LV,1,0,0,,0,0,23,60,59.9,61.9,60,,,0,0,0,,,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,
