"","yearly_pff_id","pff_position_off"
"4161","2019_11810","DI"
"4162","2019_50967","LB"
"4163","2019_39145","WR"
"4164","2019_29578","K"
"4165","2019_51203","CB"
"4166","2019_51241","S"
"4167","2019_11829","DI"
"4168","2019_12266","G"
"4169","2019_11849","S"
"4170","2019_11853","WR"
"4171","2019_12321","LB"
"4172","2019_56263","S"
"4173","2019_28854","S"
"4174","2019_4655","K"
"4175","2019_11869","HB"
"4176","2019_11880","ED"
"4177","2019_38548","LB"
"4178","2019_8117","LB"
"4179","2019_8458","S"
"4180","2019_8682","ED"
"4181","2019_66446","HB"
"4182","2019_8768","CB"
"4183","2019_8959","LS"
"4184","2019_9030",""
"4185","2019_9174","LS"
"4186","2019_11891","G"
"4187","2019_7787","ED"
"4188","2019_9277","P"
"4189","2019_9450","ED"
"4190","2019_7654","CB"
"4191","2019_9468","ED"
"4192","2019_7610","QB"
"4193","2019_9497","S"
"4194","2019_9504","C"
"4195","2019_9582","HB"
"4196","2019_10007","LS"
"4197","2019_10133","K"
"4198","2020_64818","T"
"4199","2020_7985","C"
"4200","2020_46290","G"
"4201","2020_10882","C"
"4202","2020_9490","T"
"4203","2020_9535","T"
"4204","2020_9467","T"
"4205","2020_11818","T"
"4206","2020_37347","C"
"4207","2020_7904","C"
"4208","2020_9091","T"
"4209","2020_46298","G"
"4210","2020_11787","T"
"4211","2020_11826","C"
"4212","2020_11793","G"
"4213","2020_12333","G"
"4214","2020_9567","G"
"4215","2020_46227","T"
"4216","2020_7783","T"
"4217","2020_11954","C"
"4218","2020_12954","G"
"4219","2020_27934","G"
"4220","2020_46216","G"
"4221","2020_8701","T"
"4222","2020_9457","T"
"4223","2020_6343","C"
"4224","2020_7229","T"
"4225","2020_8670","G"
"4226","2020_46808","G"
"4227","2020_9494","G"
"4228","2020_46692","G"
"4229","2020_46302","T"
"4230","2020_8880","T"
"4231","2020_10665","G"
"4232","2020_8641","T"
"4233","2020_4340","T"
"4234","2020_66578","G"
"4235","2020_7146","T"
"4236","2020_9461","G"
"4237","2020_7099","C"
"4238","2020_46275","T"
"4239","2020_34807","C"
"4240","2020_11435","G"
"4241","2020_10652","C"
"4242","2020_8772","G"
"4243","2020_6207","C"
"4244","2020_46013","C"
"4245","2020_10642","T"
"4246","2020_41924","C"
"4247","2020_9655","C"
"4248","2020_46854","T"
"4249","2020_10855","C"
"4250","2020_9482","C"
"4251","2020_8716","G"
"4252","2020_10829","G"
"4253","2020_9989","T"
"4254","2020_10650","T"
"4255","2020_41665","T"
"4256","2020_11819","T"
"4257","2020_35941","G"
"4258","2020_8702","T"
"4259","2020_8841","C"
"4260","2020_81532","G"
"4261","2020_58467","T"
"4262","2020_11945","T"
"4263","2020_46794","T"
"4264","2020_11775","T"
"4265","2020_29476","C"
"4266","2020_37070","G"
"4267","2020_7029","T"
"4268","2020_7032","G"
"4269","2020_47008","G"
"4270","2020_7856","T"
"4271","2020_11813","C"
"4272","2020_10684","C"
"4273","2020_10712","G"
"4274","2020_59701","T"
"4275","2020_11789","T"
"4276","2020_4944","C"
"4277","2020_39461","T"
"4278","2020_10778","C"
"4279","2020_47013","T"
"4280","2020_9688","G"
"4281","2020_7800","G"
"4282","2020_5529","T"
"4283","2020_8828","G"
"4284","2020_5543","C"
"4285","2020_10690","C"
"4286","2020_9276","C"
"4287","2020_9289","G"
"4288","2020_7640","G"
"4289","2020_9438","G"
"4290","2020_39137","C"
"4291","2020_27357","T"
"4292","2020_5558","G"
"4293","2020_9500","G"
"4294","2020_7431","T"
"4295","2020_45547","C"
"4296","2020_8775","T"
"4297","2020_9514","G"
"4298","2020_9446","G"
"4299","2020_39268","G"
"4300","2020_28844","G"
"4301","2020_9830","G"
"4302","2020_46912","T"
"4303","2020_59857","G"
"4304","2020_8796","C"
"4305","2020_9659","T"
"4306","2020_9442","G"
"4307","2020_60816","T"
"4308","2020_11282","T"
"4309","2020_6177","G"
"4310","2020_46131","G"
"4311","2020_10647","T"
"4312","2020_25472","T"
"4313","2020_46918","G"
"4314","2020_9126","G"
"4315","2020_9564","G"
"4316","2020_46647","G"
"4317","2020_25018","T"
"4318","2020_7117","C"
"4319","2020_10729","G"
"4320","2020_7891","T"
"4321","2020_9561","G"
"4322","2020_7950","T"
"4323","2020_7746","G"
"4324","2020_6174","T"
"4325","2020_41471","G"
"4326","2020_10792","T"
"4327","2020_66916","T"
"4328","2020_28021","G"
"4329","2020_9948","C"
"4330","2020_46139","T"
"4331","2020_10110","G"
"4332","2020_3000","T"
"4333","2020_46219","C"
"4334","2020_59818","T"
"4335","2020_11102","C"
"4336","2020_38897","T"
"4337","2020_41482","G"
"4338","2020_7209","G"
"4339","2020_9257","C"
"4340","2020_46048","T"
"4341","2020_46249","T"
"4342","2020_41651","T"
"4343","2020_41973","G"
"4344","2020_7923","G"
"4345","2020_46744","G"
"4346","2020_8651","G"
"4347","2020_47018","G"
"4348","2020_7853","G"
"4349","2020_9025","T"
"4350","2020_41714","G"
"4351","2020_11022","G"
"4352","2020_7792","T"
"4353","2020_10713","G"
"4354","2020_91462","T"
"4355","2020_9861","G"
"4356","2020_13026","C"
"4357","2020_10764","G"
"4358","2020_10744","TE"
"4359","2020_8727","G"
"4360","2020_5542","G"
"4361","2020_8728","C"
"4362","2020_5567","TE"
"4363","2020_46180","G"
"4364","2020_2148","T"
"4365","2020_28149","G"
"4366","2020_46238","T"
"4367","2020_59874","G"
"4368","2020_46518","QB"
"4369","2020_46951","T"
"4370","2020_7014","QB"
"4371","2020_7957","T"
"4372","2020_7112","T"
"4373","2020_1725","QB"
"4374","2020_46961","G"
"4375","2020_7102","QB"
"4376","2020_5410","T"
"4377","2020_10798","G"
"4378","2020_10635","QB"
"4379","2020_11113","G"
"4380","2020_2241","QB"
"4381","2020_5548","T"
"4382","2020_11855","TE"
"4383","2020_47259","TE"
"4384","2020_9637","TE"
"4385","2020_7822","WR"
"4386","2020_698","QB"
"4387","2020_41178","C"
"4388","2020_11825","G"
"4389","2020_11914","T"
"4390","2020_10715","TE"
"4391","2020_9492","T"
"4392","2020_47327","TE"
"4393","2020_5531","T"
"4394","2020_7786","T"
"4395","2020_9964","WR"
"4396","2020_10669","TE"
"4397","2020_9001","T"
"4398","2020_47304","TE"
"4399","2020_46375","T"
"4400","2020_8755","TE"
"4401","2020_8288","WR"
"4402","2020_8671","QB"
"4403","2020_39805","G"
"4404","2020_6256","TE"
"4405","2020_5702","T"
"4406","2020_7808","WR"
"4407","2020_11799","TE"
"4408","2020_4317","QB"
"4409","2020_28237","QB"
"4410","2020_48862","FB"
"4411","2020_61568","WR"
"4412","2020_7144","G"
"4413","2020_10211","TE"
"4414","2020_46416","QB"
"4415","2020_46735","G"
"4416","2020_12303","WR"
"4417","2020_7041","T"
"4418","2020_11765","QB"
"4419","2020_60995","TE"
"4420","2020_7844","TE"
"4421","2020_46271","T"
"4422","2020_26075","WR"
"4423","2020_30762","TE"
"4424","2020_8642","WR"
"4425","2020_48327","WR"
"4426","2020_24481","T"
"4427","2020_34693","T"
"4428","2020_7077","QB"
"4429","2020_38334","QB"
"4430","2020_26394","TE"
"4431","2020_9579","WR"
"4432","2020_11824","WR"
"4433","2020_46087","G"
"4434","2020_48229","WR"
"4435","2020_8520","TE"
"4436","2020_47864","WR"
"4437","2020_29049","WR"
"4438","2020_66448","T"
"4439","2020_11872","WR"
"4440","2020_11760","WR"
"4441","2020_12168","G"
"4442","2020_5839","C"
"4443","2020_1732","QB"
"4444","2020_2973","TE"
"4445","2020_802","QB"
"4446","2020_47164","TE"
"4447","2020_4924","QB"
"4448","2020_8688","WR"
"4449","2020_8200","TE"
"4450","2020_61398","WR"
"4451","2020_7857","WR"
"4452","2020_48209","WR"
"4453","2020_55410","WR"
"4454","2020_47468","WR"
"4455","2020_6195","TE"
"4456","2020_11839","WR"
"4457","2020_8667","QB"
"4458","2020_20994","TE"
"4459","2020_46601","QB"
"4460","2020_10640","T"
"4461","2020_47809","WR"
"4462","2020_6153","QB"
"4463","2020_9068","G"
"4464","2020_8698","WR"
"4465","2020_12188","T"
"4466","2020_12078","TE"
"4467","2020_45576","G"
"4468","2020_10799","WR"
"4469","2020_45600","C"
"4470","2020_6200","G"
"4471","2020_39517","QB"
"4472","2020_34164","WR"
"4473","2020_9502","WR"
"4474","2020_29314","G"
"4475","2020_47257","TE"
"4476","2020_40973","TE"
"4477","2020_27064","T"
"4478","2020_9437","WR"
"4479","2020_7912","FB"
"4480","2020_42388","TE"
"4481","2020_8696","WR"
"4482","2020_9679","TE"
"4483","2020_9593","TE"
"4484","2020_10804","G"
"4485","2020_12087","WR"
"4486","2020_8668","G"
"4487","2020_25578","WR"
"4488","2020_11778","TE"
"4489","2020_8051","G"
"4490","2020_32565","FB"
"4491","2020_11347","FB"
"4492","2020_8549","TE"
"4493","2020_11762","WR"
"4494","2020_6156","WR"
"4495","2020_7062","G"
"4496","2020_9677","T"
"4497","2020_61211","WR"
"4498","2020_29048","QB"
"4499","2020_9452","T"
"4500","2020_7836","TE"
"4501","2020_12193","TE"
"4502","2020_109795","TE"
"4503","2020_9454","T"
"4504","2020_40912","TE"
"4505","2020_8999","WR"
"4506","2020_1724","WR"
"4507","2020_7158","WR"
"4508","2020_45376","G"
"4509","2020_48228","WR"
"4510","2020_9221","G"
"4511","2020_47436","TE"
"4512","2020_8730","G"
"4513","2020_39395","QB"
"4514","2020_1384","TE"
"4515","2020_84109","WR"
"4516","2020_30097","G"
"4517","2020_47272","TE"
"4518","2020_48267","WR"
"4519","2020_8645","TE"
"4520","2020_10785","G"
"4521","2020_9453","WR"
"4522","2020_11767","QB"
"4523","2020_61103","WR"
"4524","2020_35883","TE"
"4525","2020_12122","TE"
"4526","2020_9459","WR"
"4527","2020_7982","TE"
"4528","2020_38951","T"
"4529","2020_48297","WR"
"4530","2020_41715","G"
"4531","2020_7816","TE"
"4532","2020_11817","WR"
"4533","2020_12258","WR"
"4534","2020_11784","TE"
"4535","2020_66940","TE"
"4536","2020_11966","T"
"4537","2020_9550","TE"
"4538","2020_9604","TE"
"4539","2020_47908","WR"
"4540","2020_11915","T"
"4541","2020_11800","TE"
"4542","2020_10728","TE"
"4543","2020_9447","WR"
"4544","2020_48584","T"
"4545","2020_42060","TE"
"4546","2020_7092","WR"
"4547","2020_9606","TE"
"4548","2020_8646","T"
"4549","2020_47546","WR"
"4550","2020_48236","WR"
"4551","2020_6315","C"
"4552","2020_46232","T"
"4553","2020_5619","TE"
"4554","2020_10806","WR"
"4555","2020_45419","T"
"4556","2020_28653","G"
"4557","2020_48135","WR"
"4558","2020_12282","QB"
"4559","2020_7915","TE"
"4560","2020_11757","QB"
"4561","2020_10636","QB"
"4562","2020_10760","WR"
"4563","2020_41141","C"
"4564","2020_48262","WR"
"4565","2020_9576","TE"
"4566","2020_47124","TE"
"4567","2020_47294","TE"
"4568","2020_84236","G"
"4569","2020_42312","WR"
"4570","2020_8655","WR"
"4571","2020_11254","WR"
"4572","2020_46618","C"
"4573","2020_28022","QB"
"4574","2020_9488","TE"
"4575","2020_9504","C"
"4576","2020_12270","WR"
"4577","2020_6187","QB"
"4578","2020_5606","WR"
"4579","2020_44771","WR"
"4580","2020_45416","WR"
"4581","2020_9524","T"
"4582","2020_11901","TE"
"4583","2020_46795","C"
"4584","2020_10689","WR"
"4585","2020_61102","WR"
"4586","2020_47702","WR"
"4587","2020_7330","WR"
"4588","2020_60326","QB"
"4589","2020_46226","G"
"4590","2020_10017","T"
"4591","2020_8921","G"
"4592","2020_11909","TE"
"4593","2020_10789","G"
"4594","2020_33441","WR"
"4595","2020_61697","WR"
"4596","2020_8726","WR"
"4597","2020_42130","TE"
"4598","2020_51593","WR"
"4599","2020_61570","WR"
"4600","2020_11884","T"
"4601","2020_9207","TE"
"4602","2020_9538","WR"
"4603","2020_47800","WR"
"4604","2020_12051","TE"
"4605","2020_11981","WR"
"4606","2020_10655","WR"
"4607","2020_8639","WR"
"4608","2020_12112","QB"
"4609","2020_45110","G"
"4610","2020_47792","WR"
"4611","2020_61439","WR"
"4612","2020_2467","QB"
"4613","2020_48023","WR"
"4614","2020_61220","WR"
"4615","2020_10681","WR"
"4616","2020_2218","QB"
"4617","2020_9258","C"
"4618","2020_61590","WR"
"4619","2020_28991","WR"
"4620","2020_36661","G"
"4621","2020_10674","WR"
"4622","2020_47043","TE"
"4623","2020_26104","WR"
"4624","2020_5150","C"
"4625","2020_41401","QB"
"4626","2020_47153","TE"
"4627","2020_9234","G"
"4628","2020_6158","WR"
"4629","2020_6161","T"
"4630","2020_6311","TE"
"4631","2020_9601","FB"
"4632","2020_11795","WR"
"4633","2020_9302","FB"
"4634","2020_41406","WR"
"4635","2020_7802","TE"
"4636","2020_12247","TE"
"4637","2020_42683","WR"
"4638","2020_34934","FB"
"4639","2020_46014","G"
"4640","2020_46179","T"
"4641","2020_9518","TE"
"4642","2020_47509","WR"
"4643","2020_51842","TE"
"4644","2020_7181","G"
"4645","2020_10716","T"
"4646","2020_11047","HB"
"4647","2020_5012","TE"
"4648","2020_40006","WR"
"4649","2020_5594","T"
"4650","2020_12239","TE"
"4651","2020_40485","HB"
"4652","2020_48160","WR"
"4653","2020_9185","TE"
"4654","2020_46752","G"
"4655","2020_42295","WR"
"4656","2020_44889","FB"
"4657","2020_10638","HB"
"4658","2020_10810","FB"
"4659","2020_8697","QB"
"4660","2020_3647","TE"
"4661","2020_47149","TE"
"4662","2020_8524","TE"
"4663","2020_10247","G"
"4664","2020_9786","TE"
"4665","2020_41897","QB"
"4666","2020_29614","WR"
"4667","2020_60063","T"
"4668","2020_46254","T"
"4669","2020_7089","QB"
"4670","2020_8733","TE"
"4671","2020_46247","T"
"4672","2020_11873","WR"
"4673","2020_41117","C"
"4674","2020_40294","TE"
"4675","2020_47669","WR"
"4676","2020_9509","WR"
"4677","2020_8647","WR"
"4678","2020_44920","WR"
"4679","2020_40555","HB"
"4680","2020_11822","HB"
"4681","2020_41339","G"
"4682","2020_11369","T"
"4683","2020_10820","WR"
"4684","2020_47900","WR"
"4685","2020_42018","TE"
"4686","2020_47481","WR"
"4687","2020_11028","WR"
"4688","2020_48054","WR"
"4689","2020_42345","WR"
"4690","2020_48274","WR"
"4691","2020_11792","WR"
"4692","2020_26448","WR"
"4693","2020_38855","WR"
"4694","2020_57366","HB"
"4695","2020_11074","WR"
"4696","2020_47081","TE"
"4697","2020_28486","WR"
"4698","2020_47967","WR"
"4699","2020_28070","WR"
"4700","2020_8968","T"
"4701","2020_10707","HB"
"4702","2020_47447","WR"
"4703","2020_6356","TE"
"4704","2020_11927","WR"
"4705","2020_40341","HB"
"4706","2020_50714","FB"
"4707","2020_11440","WR"
"4708","2020_46027","HB"
"4709","2020_4717","WR"
"4710","2020_29556","TE"
"4711","2020_5585","WR"
"4712","2020_11860","HB"
"4713","2020_45719","HB"
"4714","2020_36501","T"
"4715","2020_61361","WR"
"4716","2020_47339","C"
"4717","2020_8765","HB"
"4718","2020_91014","TE"
"4719","2020_9448","HB"
"4720","2020_27766","TE"
"4721","2020_47861","WR"
"4722","2020_10835","QB"
"4723","2020_7818","HB"
"4724","2020_40113","WR"
"4725","2020_51837","TE"
"4726","2020_45851","HB"
"4727","2020_11948","FB"
"4728","2020_10769","QB"
"4729","2020_11991","WR"
"4730","2020_28305","WR"
"4731","2020_36800","G"
"4732","2020_46848","T"
"4733","2020_47050","TE"
"4734","2020_48055","WR"
"4735","2020_40117","FB"
"4736","2020_9559","HB"
"4737","2020_12206","TE"
"4738","2020_84142","WR"
"4739","2020_42257","TE"
"4740","2020_48341","WR"
"4741","2020_9547","G"
"4742","2020_11889","HB"
"4743","2020_11841","HB"
"4744","2020_9902","HB"
"4745","2020_34427","WR"
"4746","2020_6216","WR"
"4747","2020_47882","WR"
"4748","2020_45953","HB"
"4749","2020_59878","G"
"4750","2020_5718","WR"
"4751","2020_6468","WR"
"4752","2020_22425","HB"
"4753","2020_40291","QB"
"4754","2020_4332","QB"
"4755","2020_7854","QB"
"4756","2020_5156","WR"
"4757","2020_11993","WR"
"4758","2020_7084","WR"
"4759","2020_45914","HB"
"4760","2020_10679","HB"
"4761","2020_10840","WR"
"4762","2020_11160","TE"
"4763","2020_11759","HB"
"4764","2020_47961","WR"
"4765","2020_45629","FB"
"4766","2020_11937","HB"
"4767","2020_6597","WR"
"4768","2020_47448","WR"
"4769","2020_11912","T"
"4770","2020_11062","TE"
"4771","2020_47333","TE"
"4772","2020_60003","G"
"4773","2020_94375","WR"
"4774","2020_46252","G"
"4775","2020_91479","WR"
"4776","2020_21528","WR"
"4777","2020_7962","HB"
"4778","2020_11998","C"
"4779","2020_11439","TE"
"4780","2020_39462","HB"
"4781","2020_11107","WR"
"4782","2020_10757","T"
"4783","2020_11896","WR"
"4784","2020_11851","WR"
"4785","2020_28300","T"
"4786","2020_2298","G"
"4787","2020_11895","HB"
"4788","2020_10751","WR"
"4789","2020_48192","WR"
"4790","2020_34455","HB"
"4791","2020_46980","T"
"4792","2020_7971","HB"
"4793","2020_9505","G"
"4794","2020_11900","TE"
"4795","2020_10682","T"
"4796","2020_48170","WR"
"4797","2020_8277","T"
"4798","2020_45954","HB"
"4799","2020_62825","TE"
"4800","2020_39587","WR"
"4801","2020_17287","QB"
"4802","2020_45747","HB"
"4803","2020_13014","HB"
"4804","2020_9443","HB"
"4805","2020_26152","QB"
"4806","2020_9566","G"
"4807","2020_11796","HB"
"4808","2020_5549","WR"
"4809","2020_11774","TE"
"4810","2020_11920","WR"
"4811","2020_94365","TE"
"4812","2020_12240","T"
"4813","2020_11917","HB"
"4814","2020_11929","TE"
"4815","2020_8365","G"
"4816","2020_35134","HB"
"4817","2020_57279","HB"
"4818","2020_47698","WR"
"4819","2020_66915","WR"
"4820","2020_31849","TE"
"4821","2020_5609","QB"
"4822","2020_44959","G"
"4823","2020_61068","TE"
"4824","2020_6301","HB"
"4825","2020_39386","G"
"4826","2020_24606","TE"
"4827","2020_10075","WR"
"4828","2020_35014","WR"
"4829","2020_9519","HB"
"4830","2020_27126","HB"
"4831","2020_47131","TE"
"4832","2020_45741","HB"
"4833","2020_11892","T"
"4834","2020_11859","QB"
"4835","2020_42266","TE"
"4836","2020_6288","FB"
"4837","2020_57488","HB"
"4838","2020_47895","WR"
"4839","2020_40951","TE"
"4840","2020_8731","HB"
"4841","2020_7866","TE"
"4842","2020_47808","WR"
"4843","2020_47121","FB"
"4844","2020_47282","TE"
"4845","2020_34001","HB"
"4846","2020_11300","FB"
"4847","2020_9510","HB"
"4848","2020_39676","G"
"4849","2020_45783","HB"
"4850","2020_41193","HB"
"4851","2020_7636","T"
"4852","2020_11885","T"
"4853","2020_11911","HB"
"4854","2020_46333","T"
"4855","2020_12088","WR"
"4856","2020_66438","WR"
"4857","2020_66924","TE"
"4858","2020_12215","WR"
"4859","2020_26634","T"
"4860","2020_9658","T"
"4861","2020_42247","WR"
"4862","2020_12164","HB"
"4863","2020_12004","HB"
"4864","2020_7048","WR"
"4865","2020_11932","WR"
"4866","2020_10753","HB"
"4867","2020_29118","T"
"4868","2020_27589","HB"
"4869","2020_78050","HB"
"4870","2020_6363","FB"
"4871","2020_10832","FB"
"4872","2020_28025","WR"
"4873","2020_11869","HB"
"4874","2020_7940","TE"
"4875","2020_91470","WR"
"4876","2020_46301","T"
"4877","2020_29347","WR"
"4878","2020_12660","HB"
"4879","2020_38555","T"
"4880","2020_57206","HB"
"4881","2020_10811","TE"
"4882","2020_4363","WR"
"4883","2020_8692","HB"
"4884","2020_38709","C"
"4885","2020_13750","HB"
"4886","2020_27305","T"
"4887","2020_57472","HB"
"4888","2020_2282","HB"
"4889","2020_48036","WR"
"4890","2020_10927","HB"
"4891","2020_11371","WR"
"4892","2020_47119","TE"
"4893","2020_46513","WR"
"4894","2020_29413","HB"
"4895","2020_26408","HB"
"4896","2020_12134","QB"
"4897","2020_95015","WR"
"4898","2020_45859","HB"
"4899","2020_42134","WR"
"4900","2020_3623","HB"
"4901","2020_5728","G"
"4902","2020_48021","WR"
"4903","2020_13534","WR"
"4904","2020_46426","QB"
"4905","2020_23652","TE"
"4906","2020_11803","HB"
"4907","2020_7926","WR"
"4908","2020_11395","HB"
"4909","2020_61664","WR"
"4910","2020_39993","WR"
"4911","2020_10770","HB"
"4912","2020_48113","WR"
"4913","2020_10772","TE"
"4914","2020_28219","HB"
"4915","2020_34311","QB"
"4916","2020_9783","HB"
"4917","2020_29539","HB"
"4918","2020_4371","QB"
"4919","2020_23918","G"
"4920","2020_12137","WR"
"4921","2020_9079","WR"
"4922","2020_9434","QB"
"4923","2020_57212","HB"
"4924","2020_48182","WR"
"4925","2020_52266","TE"
"4926","2020_6332","QB"
"4927","2020_46454","QB"
"4928","2020_4976","HB"
"4929","2020_12329","HB"
"4930","2020_7829","HB"
"4931","2020_11883","WR"
"4932","2020_47508","WR"
"4933","2020_46487","QB"
"4934","2020_48103","HB"
"4935","2020_7008","QB"
"4936","2020_48181","WR"
"4937","2020_6180","HB"
"4938","2020_41933","TE"
"4939","2020_12253","HB"
"4940","2020_94371","TE"
"4941","2020_8848","QB"
"4942","2020_47417","WR"
"4943","2020_12114","T"
"4944","2020_6515","FB"
"4945","2020_9590","TE"
"4946","2020_9435","QB"
"4947","2020_27003","WR"
"4948","2020_13725","QB"
"4949","2020_10841","QB"
"4950","2020_45753","HB"
"4951","2020_45866","HB"
"4952","2020_7880","QB"
"4953","2020_46335","G"
"4954","2020_55632","HB"
"4955","2020_9859","WR"
"4956","2020_46569","QB"
"4957","2020_11764","WR"
"4958","2020_26618","HB"
"4959","2020_12271","HB"
"4960","2020_47307","TE"
"4961","2020_5277","QB"
"4962","2020_47297","HB"
"4963","2020_38554","G"
"4964","2020_7165","HB"
"4965","2020_8914","WR"
"4966","2020_45817","HB"
"4967","2020_9469","HB"
"4968","2020_9527","HB"
"4969","2020_45734","HB"
"4970","2020_8738","HB"
"4971","2020_5612","WR"
"4972","2020_45865","HB"
"4973","2020_10144","TE"
"4974","2020_91248","WR"
"4975","2020_29141","TE"
"4976","2020_10725","QB"
"4977","2020_84418","WR"
"4978","2020_6162","QB"
"4979","2020_12007","TE"
"4980","2020_11763","HB"
"4981","2020_7936","HB"
"4982","2020_47477","WR"
"4983","2020_3625","WR"
"4984","2020_26306","HB"
"4985","2020_10777","HB"
"4986","2020_66957","WR"
"4987","2020_10657","WR"
"4988","2020_47940","WR"
"4989","2020_47743","TE"
"4990","2020_47933","WR"
"4991","2020_9896","QB"
"4992","2020_7789","WR"
"4993","2020_12052","WR"
"4994","2020_45769","HB"
"4995","2020_47034","TE"
"4996","2020_5741","T"
"4997","2020_5692","T"
"4998","2020_48110","WR"
"4999","2020_46090","T"
"5000","2020_12077","WR"
"5001","2020_46448","QB"
"5002","2020_7810","HB"
"5003","2020_36049","TE"
"5004","2020_91472","WR"
"5005","2020_10774","WR"
"5006","2020_60822","T"
"5007","2020_7980","HB"
"5008","2020_34914","WR"
"5009","2020_5214","QB"
"5010","2020_11473","HB"
"5011","2020_25582","HB"
"5012","2020_29571","C"
"5013","2020_45932","HB"
"5014","2020_57165","HB"
"5015","2020_12020","TE"
"5016","2020_45791","HB"
"5017","2020_48101","WR"
"5018","2020_46004","FB"
"5019","2020_12037","TE"
"5020","2020_40221","WR"
"5021","2020_45775","HB"
"5022","2020_34045","QB"
"5023","2020_12163","WR"
"5024","2020_46517","QB"
"5025","2020_51206","S"
"5026","2020_47123","TE"
"5027","2020_61072","TE"
"5028","2020_12888","HB"
"5029","2020_48037","WR"
"5030","2020_45662","HB"
"5031","2020_9883","WR"
"5032","2020_46676","G"
"5033","2020_10741","WR"
"5034","2020_25512","HB"
"5035","2020_48164","WR"
"5036","2020_11827","WR"
"5037","2020_83791","HB"
"5038","2020_10849","C"
"5039","2020_48107","WR"
"5040","2020_57289","HB"
"5041","2020_11874","HB"
"5042","2020_46441","FB"
"5043","2020_47946","WR"
"5044","2020_10784","HB"
"5045","2020_8677","WR"
"5046","2020_48230","WR"
"5047","2020_7820","QB"
"5048","2020_12320","TE"
"5049","2020_66446","HB"
"5050","2020_9506","HB"
"5051","2020_8725","WR"
"5052","2020_29622","WR"
"5053","2020_21956","QB"
"5054","2020_12145","TE"
"5055","2020_50293","DI"
"5056","2020_26884","WR"
"5057","2020_45693","HB"
"5058","2020_48017","WR"
"5059","2020_27414","HB"
"5060","2020_10805","HB"
"5061","2020_30887","TE"
"5062","2020_31615","HB"
"5063","2020_9304","C"
"5064","2020_47358","TE"
"5065","2020_11231","WR"
"5066","2020_9487","HB"
"5067","2020_47044","FB"
"5068","2020_91468","TE"
"5069","2020_40197","HB"
"5070","2020_38329","FB"
"5071","2020_1811","QB"
"5072","2020_48097","WR"
"5073","2020_32819","QB"
"5074","2020_45913","HB"
"5075","2020_37213","TE"
"5076","2020_9440","WR"
"5077","2020_38844","HB"
"5078","2020_12739","WR"
"5079","2020_11214","HB"
"5080","2020_23112","G"
"5081","2020_7323","QB"
"5082","2020_83711","HB"
"5083","2020_10790","HB"
"5084","2020_11332","DI"
"5085","2020_7406","TE"
"5086","2020_4467","WR"
"5087","2020_46440","QB"
"5088","2020_11366","WR"
"5089","2020_42425","WR"
"5090","2020_7372","ED"
"5091","2020_4712","LS"
"5092","2020_45934","HB"
"5093","2020_48344","WR"
"5094","2020_48557","ED"
"5095","2020_49408","S"
"5096","2020_10065","LB"
"5097","2020_10724","HB"
"5098","2020_35517","LS"
"5099","2020_28838","LB"
"5100","2020_45903","HB"
"5101","2020_8088","T"
"5102","2020_38275","WR"
"5103","2020_46936","T"
"5104","2020_38305","TE"
"5105","2020_2687","LS"
"5106","2020_41878","C"
"5107","2020_47033","TE"
"5108","2020_42062","TE"
"5109","2020_45764","HB"
"5110","2020_45038","HB"
"5111","2020_41813","T"
"5112","2020_40693","HB"
"5113","2020_40692","HB"
"5114","2020_34397","T"
"5115","2020_28394","T"
"5116","2020_25859","FB"
"5117","2020_13597","WR"
"5118","2020_12307","DI"
"5119","2020_12227","C"
"5120","2020_11926","QB"
"5121","2020_11865","WR"
"5122","2020_11844","HB"
"5123","2020_10980","WR"
"5124","2020_10870","HB"
"5125","2020_10705","S"
"5126","2020_10127","LB"
"5127","2020_10024","T"
"5128","2020_48345","WR"
"5129","2020_48956","DI"
"5130","2020_9243","S"
"5131","2020_9074","LB"
"5132","2020_59704","T"
"5133","2020_8308","LB"
"5134","2020_8077","LB"
"5135","2020_7963","HB"
"5136","2020_9272","LB"
"5137","2020_29407","LB"
"5138","2020_48309","WR"
"5139","2020_2607","K"
"5140","2020_7418","LS"
"5141","2020_25991","DI"
"5142","2020_9035","HB"
"5143","2020_10846","S"
"5144","2020_44722","LB"
"5145","2020_29623","LB"
"5146","2020_15301","ED"
"5147","2020_10174","G"
"5148","2020_8959","LS"
"5149","2020_59820","G"
"5150","2020_6979","LS"
"5151","2020_10842","LB"
"5152","2020_30267","ED"
"5153","2020_10821","QB"
"5154","2020_27036","LS"
"5155","2020_33672","P"
"5156","2020_6428","LS"
"5157","2020_5066","P"
"5158","2020_50675","LB"
"5159","2020_11810","DI"
"5160","2020_43982","ED"
"5161","2020_45980","FB"
"5162","2020_55307","WR"
"5163","2020_8268","G"
"5164","2020_47338","TE"
"5165","2020_12212","P"
"5166","2020_12236","LB"
"5167","2020_45731","HB"
"5168","2020_11962","S"
"5169","2020_23172","WR"
"5170","2020_34788","LB"
"5171","2020_11947","LB"
"5172","2020_11933","G"
"5173","2020_45749","HB"
"5174","2020_8000","S"
"5175","2020_11890","QB"
"5176","2020_3859","LS"
"5177","2020_12259","CB"
"5178","2020_5372","G"
"5179","2020_49023","LB"
"5180","2020_49120","S"
"5181","2020_49154","S"
"5182","2020_49159","CB"
"5183","2020_30352","LS"
