player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Mike Pennel,9316,DI,KC,17,10,0,,0,0,16,70.5,63.6,86.9,53.6,64.1,62.3,1,2,0,,3.2,1,0,0,0,0,0,0,0,1,371,371,131,239,0,1,0,0,179,191,0,13,20,0,3,0,0,0,
K'Waun Williams,9332,CB,SF,8,3,1,69.2,0,1,28,64.8,66.2,82.2,67.4,61.2,64.4,0,2,0,33,13.6,3,1,2,85.7,18,2,15,4,175,284,10,0,0,10,0,0,274,28,81,255,11,16,26,4,0,162,119,9
Jayrone Elliott,9336,ED,PIT,3,1,0,100,0,0,25,43,36.6,78,52.4,42.9,74.5,0,0,0,16,0,0,0,0,118.8,1,1,2,0,8,36,31,0,0,31,0,0,5,11,17,3,3,2,1,1,0,16,12,16
Dante Fowler Jr.,9436,ED,ATL,14,5,0,100,3,1,2,73.1,49.9,8.9,60.9,39.6,28.9,5,21,0,5,31.8,7,1,8,79.2,2,4,12,0,52,601,586,0,3,577,6,0,15,384,165,3,11,10,2,30,0,3,-1,1.5
Leonard Williams,9439,DI,NYG,16,21,1,,0,0,21,55.8,79.8,60.7,69.9,82.6,66.1,18,31,0,,8,4,0,3,0,0,13,1,0,6,803,800,42,327,222,209,0,3,503,294,0,30,25,0,62,0,0,0,
Vic Beasley Jr.,9441,ED,LV,10,1,0,,0,1,23,44,51.6,30.6,50,73.5,30.7,0,8,0,,20,1,0,2,0,0,0,0,0,8,199,196,0,0,194,2,0,3,134,57,2,2,3,0,8,0,0,0,
Danny Shelton,9445,DI,DET,12,14,1,,1,0,11,66.9,51.1,57.4,64,44.9,44.1,3,6,0,,9.5,4,0,2,0,0,1,0,0,1,498,498,132,301,9,56,0,0,236,261,0,15,24,0,10,0,0,0,
Kevin Johnson,9449,CB,CLV,13,5,0,75.5,0,1,8,52.6,51.4,55,55.5,50.1,42.8,2,1,0,26,15.2,7,3,3,106.8,37,1,46,225,396,624,14,0,0,14,0,1,610,24,204,338,10,34,49,4,1,412,225,11.1
Arik Armstead,9450,ED,SF,16,10,1,50,1,0,28,70.3,76,53.7,65.6,79.5,48.1,7,30,0,2,12,6,1,4,56.3,1,4,2,0,9,750,747,3,93,472,179,0,3,463,278,0,29,34,2,41,0,2,1,2
Marcus Peters,9451,CB,BLT,16,0,0,62.2,2,4,3,72.1,67.2,29.5,92.9,35.8,29.4,0,0,5,50,20.5,15,5,8,81,56,1,29,862,669,1018,34,0,0,34,0,1,984,4,345,92,18,58,90,1,5,684,213,12.2
Bud Dupree,9455,ED,PIT,11,4,0,83.3,0,2,25,40,60.2,73.4,61.2,63.4,48.1,9,25,0,18,24,6,1,1,107.6,5,9,26,1,32,609,560,0,0,560,0,0,49,365,212,22,21,15,6,43,0,59,34,11.8
Shaq Thompson,9458,LB,CAR,16,20,0,78.8,0,2,5,45,49.8,86.7,53.9,57.5,67,2,6,0,32,9.1,11,4,1,101.7,63,0,813,11,566,1031,110,0,0,110,0,13,921,91,374,84,40,90,80,8,2,513,278,8.1
Byron Jones,9460,CB,MIA,14,6,0,65.6,0,1,17,61.5,63.6,88.5,73.2,65.2,29.6,0,1,2,85,18.4,9,2,1,117,40,0,46,700,496,814,11,0,0,11,0,0,803,2,316,57,7,34,61,1,5,683,290,17.1
Damarious Randall,9463,S,SEA,6,1,0,,0,0,29,57.5,62.1,76.7,59,71.1,29.7,0,0,0,,33.3,1,0,0,0,0,0,6,3,21,35,2,0,0,2,0,22,33,1,13,2,1,1,0,0,0,0,0,
Malcom Brown,9465,DI,NO,15,8,0,,0,0,20,55,71.7,68,64.6,74.4,59.4,1,11,0,,10,3,0,1,0,0,1,0,0,4,390,390,82,301,0,7,0,0,228,158,0,18,19,0,13,0,0,0,
Landon Collins,9466,S,WAS,7,9,0,68.8,0,1,32,56.1,60,42.5,94.1,52.5,33.8,0,1,1,56,21.3,10,0,2,107.3,11,2,185,8,199,398,35,0,0,35,0,119,363,14,185,51,19,28,16,3,3,132,61,12
Mario Edwards Jr.,9468,DI,CHI,16,6,1,,0,0,6,69,90.1,59.3,83.7,79.5,66.5,5,13,0,,8.7,2,0,1,0,0,4,3,0,2,278,274,1,174,16,83,0,4,190,86,0,16,15,0,22,0,0,0,
Preston Smith,9471,ED,GB,18,12,3,76.5,0,0,12,47.5,55.5,53.4,55.8,64,51.9,9,15,0,17,7.8,4,0,4,115.3,13,5,9,2,119,902,872,0,2,864,6,1,30,446,337,18,25,35,17,29,1,122,75,9.4
Benardrick McKinney,9476,LB,HST,4,11,0,55.6,0,0,13,61.6,57.8,82.1,45.3,58.1,49.7,0,1,0,22,14.9,7,1,0,72.9,5,0,216,2,80,234,11,0,0,11,0,0,223,15,139,5,16,29,9,1,0,53,31,10.6
Eric Kendricks,9478,LB,MIN,11,30,0,73.8,0,0,18,90.7,82.6,86.9,47.4,62.8,71.8,1,9,3,33,8.5,10,4,0,60.5,31,0,691,6,398,754,8,0,0,8,0,22,746,56,300,27,38,77,42,10,0,269,138,8.7
Jaquiski Tartt,9479,S,SF,7,4,1,70,1,0,28,63.5,65.3,35.8,79.1,65.7,74.1,0,0,1,17,9.7,3,2,1,85.8,7,0,136,2,217,374,16,0,0,16,0,159,358,5,152,61,10,24,10,0,2,61,20,8.7
Eric Rowe,9480,S,MIA,16,14,1,63.5,0,0,17,64.1,58.9,64.4,64,46.7,71.5,2,5,2,33,9.7,10,9,2,76.9,47,0,403,71,549,919,60,0,0,60,0,208,859,30,340,177,25,79,74,7,1,508,231,10.8
Denzel Perryman,9481,LB,LAC,13,13,0,76.2,0,1,27,74.1,83.3,0,75.6,86.3,74.5,1,1,0,13,6.1,3,1,3,98.3,16,1,290,0,158,317,3,0,0,3,0,1,314,11,148,23,22,33,21,3,1,85,74,5.3
Ronald Darby,9483,CB,WAS,17,6,0,54.4,1,0,32,68.2,69.7,86.9,58.5,70.2,72.1,0,2,0,55,6.1,4,15,2,95.2,56,0,142,882,651,1073,7,0,0,7,0,0,1066,6,416,42,15,56,103,2,4,862,172,15.4
Nate Orchard,9484,ED,HST,2,2,0,,0,0,13,,67.7,79.6,48.7,73.5,30,0,2,0,,33.3,1,0,0,0,0,0,0,0,0,33,33,0,0,32,1,0,0,11,22,0,0,0,0,2,0,0,0,
Jordan Phillips,9485,DI,ARZ,9,2,1,,0,2,1,63.1,54.4,84.1,69.5,35.5,33.5,3,4,0,,16.7,2,0,0,0,0,2,1,0,3,266,265,9,159,16,81,0,1,163,100,0,7,8,0,9,0,0,0,
Markus Golden,9491,ED,ARZ,16,6,1,100,0,1,1,40.6,59.9,50.4,75.1,41.5,33.6,15,34,1,19,23.5,8,0,3,63.5,4,6,1,0,18,591,586,0,1,577,8,0,5,362,211,3,19,20,4,55,0,35,51,8.8
Randy Gregory,9493,ED,DAL,10,4,1,0,0,3,9,50,80.5,5.9,81.9,79.4,49.9,8,13,0,,19,4,0,5,39.6,0,4,1,1,5,270,268,0,4,247,17,0,2,182,83,0,13,13,1,25,0,0,0,
Frank Clark,9496,ED,KC,18,3,2,100,0,0,16,74.3,54.3,52.4,56.3,50.2,62,10,30,0,6,16.7,5,0,5,91.7,2,9,8,0,27,915,902,0,16,857,29,0,13,579,309,5,24,22,2,49,0,12,15,6
Jordan Richards,9497,S,BLT,6,0,0,,0,0,3,68,49.6,72.5,,37,23.1,0,0,0,,100,2,0,0,0,0,0,3,0,9,15,3,0,0,3,0,5,12,0,6,2,0,0,0,0,0,0,0,
P.J. Williams,9511,S,NO,17,9,0,68.8,0,0,20,38,40.5,87.3,54.6,57.7,44.5,0,0,1,64,18.8,9,2,1,108.7,22,0,51,122,408,537,16,0,0,16,0,288,521,3,126,60,5,30,32,0,1,399,123,18.1
Jordan Hicks,9517,LB,ARZ,16,25,0,71.9,0,0,1,62.6,50.4,86.8,47.6,40.4,68,2,10,1,27,10.5,14,1,1,82.9,41,0,922,13,539,1024,8,0,0,8,0,4,1016,108,377,76,45,94,57,12,0,386,246,9.4
Carl Davis,9523,DI,NE,3,1,0,,0,0,19,,76.8,77.9,74.7,64.9,72.1,0,5,0,,0,0,0,0,0,0,0,0,0,0,51,51,37,12,0,2,0,0,39,12,0,2,3,0,5,0,0,0,
Henry Anderson,9526,DI,NYJ,16,8,0,100,0,0,22,48,67.9,74.5,63.6,72.2,51.7,2,15,0,45,7,3,0,1,118.8,2,1,1,0,3,549,547,12,211,125,199,0,2,307,239,0,21,32,2,18,0,58,39,29
Steven Nelson,9531,CB,PIT,16,6,0,56.8,1,0,25,68.6,68.1,45.8,,67.2,61.9,0,0,2,41,13.1,8,4,4,81.5,46,0,90,839,605,975,1,0,0,1,0,4,974,0,370,41,14,47,81,0,4,504,205,11
Angelo Blackson,9533,DI,ARZ,16,6,0,,1,0,1,54.9,44.1,61,57.9,40.4,25.7,6,10,0,,26.7,8,0,2,0,0,3,0,0,7,550,549,14,422,15,98,0,1,314,229,0,13,16,0,19,0,0,0,
Trey Flowers,9534,ED,DET,7,3,0,,0,2,11,79.6,83.3,67.6,72.7,75.5,72,1,10,0,,4.5,1,1,1,0,0,2,1,0,9,309,307,36,44,200,27,0,2,183,117,1,14,18,0,13,0,0,0,
Za'Darius Smith,9555,ED,GB,18,14,1,100,2,4,12,55.1,76.3,14.3,84.2,61.5,61.7,14,31,0,20,11.8,6,0,9,118.8,2,14,93,0,7,958,865,0,28,797,40,0,93,612,339,0,38,31,2,59,0,26,8,13
Kwon Alexander,9557,LB,NO,12,11,0,71.4,0,2,20,55.6,58.6,59.4,66.4,60.2,47.9,1,7,0,23,15.4,10,4,3,108.4,30,1,495,6,328,668,81,0,0,81,0,0,587,64,276,85,31,44,42,9,3,232,178,7.7
Damien Wilson,9560,LB,KC,16,21,0,86.8,0,1,16,53.4,54.2,63.2,61.4,55.4,76.5,1,7,0,48,5.6,5,2,2,113,33,0,469,1,239,637,147,0,0,147,0,0,490,64,334,19,29,63,38,8,1,343,209,10.4
Grady Jarrett,9570,DI,ATL,16,15,0,,1,0,2,67.1,80.2,34.8,83.3,66.2,40.4,17,35,0,,13.2,7,0,6,0,0,5,0,0,4,851,851,43,563,65,180,0,0,570,277,0,26,31,0,57,0,0,0,
Adrian Amos,9575,S,GB,18,19,0,64.8,0,0,12,92.1,89.9,85,63.4,60.4,71.1,1,0,3,24,9.7,10,7,2,79,35,2,387,22,685,1123,16,0,0,16,0,590,1107,15,423,108,26,74,54,3,4,277,138,7.9
Bobby McCain,9578,S,MIA,16,5,0,50,0,0,17,63.1,62.1,89.3,50.6,61,60.4,3,2,1,27,14,7,4,0,27.5,5,0,94,14,528,923,74,0,0,74,0,717,849,54,341,24,0,38,10,5,0,56,17,11.2
Tyeler Davison,9587,DI,ATL,16,16,0,,0,0,2,58.9,58.3,73,61.2,55.8,58.9,2,16,0,,9.3,4,0,1,0,0,1,0,0,1,519,519,214,295,0,10,0,0,264,254,0,12,23,0,19,0,0,0,
David Mayo,9602,LB,NYG,11,4,0,100,0,0,21,31.7,48.6,82.3,55.8,65.3,52,0,2,0,27,16.7,4,0,0,112.9,10,0,85,2,64,194,99,0,0,99,0,0,95,25,105,7,9,16,10,2,0,111,84,11.1
Tye Smith,9603,CB,TEN,8,2,0,73.7,0,0,31,64.1,61.4,82.7,,41.5,68.8,0,0,0,36,0,0,1,0,130.6,14,0,13,140,125,169,0,0,0,0,0,0,169,0,44,15,2,11,19,0,2,146,25,10.4
Quandre Diggs,9633,S,SEA,17,18,0,60,1,0,29,56.2,63.1,42.3,51.8,87.1,83.5,0,1,5,41,8.3,7,4,3,95.6,12,0,76,4,760,1146,10,0,0,10,0,1017,1136,5,381,39,6,59,20,1,3,209,57,17.4
Anthony Chickillo,9645,ED,DEN,11,4,0,66.7,0,0,10,39.2,56.7,82.6,59.2,58.5,33.1,0,3,0,34,21.4,3,1,0,109.7,2,1,0,0,6,164,162,0,0,162,0,0,2,76,82,2,4,7,3,4,0,48,39,24
Christian Covington,9649,DI,CIN,16,14,0,,0,0,7,57,51.8,87.6,52.5,52.4,42.7,1,8,0,,12.5,5,0,0,0,0,1,0,0,5,559,557,46,434,7,70,0,2,276,278,1,19,21,0,10,0,0,0,
Rakeem Nunez-Roches,9650,DI,TB,20,9,0,100,0,0,30,53.2,48.2,49,51.4,53.2,67.5,5,7,0,8,7.4,2,0,3,100,1,0,0,0,8,588,587,210,326,4,47,0,1,339,241,0,10,16,1,12,0,8,1,8
Bryce Hager,9657,LB,NYJ,3,7,0,91.7,0,0,22,39.2,30.2,76.4,67.4,28.2,45.5,0,1,0,31,18.2,4,1,0,149.7,11,1,118,1,78,138,7,0,0,7,0,0,131,14,46,11,3,11,12,2,2,125,76,11.4
Edmond Robinson,9665,LB,ATL,7,2,0,50,0,0,2,41.4,40.8,78.6,67.5,42.3,27.5,1,1,0,19,33.3,1,0,1,83.3,1,0,7,1,10,46,35,0,0,35,0,0,11,10,26,2,0,0,2,2,0,19,13,19
Mark Nzeocha,9669,LB,SF,1,0,0,,0,0,28,61.1,64.3,65.9,,60,,0,0,0,,,0,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,
Darryl Roberts,9680,CB,DET,10,5,0,71.4,1,0,11,55,54.3,85.2,46.9,52.8,75.1,0,1,1,33,7.3,3,3,5,109.6,35,0,32,195,308,469,5,0,0,5,0,3,464,7,154,234,8,33,49,1,3,424,99,12.1
Justin Hamilton,9732,DI,DAL,10,4,0,,0,0,9,,45.9,57.2,61.6,42.6,29.6,2,6,0,,18.2,2,0,1,0,0,0,1,0,0,236,235,42,160,3,30,0,1,103,133,0,3,5,0,8,0,0,0,
Xavier Williams,9809,DI,CIN,12,11,0,,0,0,7,61.5,45.4,44.2,48.3,50.3,68,0,4,0,,10.3,3,0,2,0,0,1,0,0,2,320,318,67,235,1,15,0,2,145,173,1,13,15,0,5,0,0,0,
Neville Hewitt,9836,LB,NYJ,16,26,2,77.1,0,1,22,55.2,59.3,88.2,55.9,64.2,66.1,2,10,0,54,9.2,13,2,0,99.5,54,2,1088,7,576,1130,8,0,0,8,0,5,1122,119,435,21,48,102,70,14,0,556,333,10.3
DeAndre Carter,9859,WR,CHI,1,0,0,,0,0,6,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Troy Hill,9881,CB,LA,18,13,0,67.3,0,1,26,71.9,69.9,67,73.1,55.7,41.8,0,6,3,58,18,18,8,2,81.2,68,0,133,350,682,1107,2,0,0,2,0,2,1105,23,402,620,29,69,101,6,2,697,333,10.3
DeShawn Williams,9891,DI,DEN,14,10,2,,0,0,10,75.8,76.6,70.4,69.8,69.1,53.1,5,10,1,,6.1,2,0,1,0,0,2,0,0,0,436,436,107,267,6,56,0,0,232,204,0,18,21,0,17,0,0,0,
Justin Coleman,9892,CB,DET,11,2,0,84.4,0,0,11,48.4,47.4,83.7,51.8,45.1,28,0,1,0,40,25,9,1,1,134,38,0,43,75,288,470,1,0,0,1,0,2,469,13,169,349,10,25,45,1,4,407,197,10.7
Anthony Harris,9895,S,MIN,16,28,0,53.6,0,0,18,63.6,66.2,88.4,47.8,69.7,78.6,0,3,0,43,8.4,10,7,0,121.4,15,0,271,12,602,1074,33,0,0,33,0,614,1041,18,454,144,15,81,28,3,4,236,40,15.7
James Vaughters,9934,ED,CHI,15,6,0,80,0,0,6,66.5,68,58.8,56.8,73.6,67.7,0,2,0,12,5.3,1,0,1,87.5,4,2,1,0,26,253,241,0,0,241,0,0,12,106,121,11,9,12,5,4,0,25,12,6.3
Deshazor Everett,9940,S,WAS,10,7,0,62.5,1,1,32,59.3,61.9,28.7,52.6,73.3,50.6,0,1,0,30,22.2,8,4,3,96.4,5,0,23,0,207,357,5,0,0,5,0,314,352,4,146,14,2,21,8,1,0,81,11,16.2
Dean Marlowe,9966,S,BUF,14,2,1,80,0,0,4,52.1,53.8,81.5,84.4,51.3,48.6,0,0,2,27,21.1,4,0,0,109.2,8,2,54,7,120,231,18,0,0,18,0,96,213,9,102,56,5,13,10,2,1,117,33,14.6
Alex Singleton,9994,LB,PHI,15,31,0,79.5,0,0,24,52,58.9,60.4,75.6,62.6,57.1,4,4,1,25,12.3,16,0,1,113.4,35,2,645,8,360,750,51,0,0,50,1,15,699,39,351,29,45,83,44,10,4,274,181,7.8
Bryce Callahan,10000,CB,DEN,10,3,0,53.8,0,0,10,86.7,84.1,85.5,45.6,66,72.9,0,2,2,19,8.5,4,3,0,46.9,28,0,56,409,386,655,0,0,0,0,0,2,655,8,261,188,13,40,52,2,0,199,44,7.1
De'Vante Bausby,10057,CB,DEN,6,0,0,67.6,2,0,10,54,51.8,82.5,,38.4,33,0,0,0,55,22.2,6,4,4,112.1,25,0,22,250,196,277,0,0,0,0,0,1,277,0,81,4,6,21,37,0,2,317,109,12.7
David Irving,10063,DI,LV,2,2,0,,0,0,23,60,70.6,77.4,60,70.9,70.4,0,1,0,,0,0,0,0,0,0,0,0,0,0,40,40,3,31,0,6,0,0,24,16,0,0,2,0,1,0,0,0,
Quinton Dunbar,10073,CB,SEA,6,2,0,63.8,0,0,29,44.2,47.7,84.5,52.6,65.7,73.5,0,0,1,39,6.3,2,2,2,101.5,30,0,44,335,268,397,6,0,0,6,0,0,391,4,125,12,6,28,47,0,3,381,101,12.7
Curtis Riley,10109,S,MIN,3,2,0,100,0,0,18,46.9,48.3,74.3,54.2,63.7,46.7,0,0,0,20,20,2,0,0,158.3,4,0,22,2,37,73,3,0,0,3,0,42,70,5,31,4,0,6,4,0,1,50,35,12.5
Nick Dzubnar,10127,LB,TEN,9,0,0,100,0,0,31,21.8,25.4,74.3,60,60.6,75,0,0,0,9,0,0,0,0,127.1,2,0,11,0,8,30,13,0,0,13,0,0,17,1,21,3,2,2,2,0,1,10,2,5
Tyrell Adams,10140,LB,HST,14,38,0,83.9,0,2,13,45.2,43.5,84.3,71.4,40.5,59.5,1,3,0,45,11.9,16,3,0,130.5,47,2,737,4,414,812,44,0,0,44,0,2,768,48,350,25,34,81,56,6,4,538,371,11.4
Daniel Brown,10144,TE,NYJ,1,0,0,,0,0,22,,59.9,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
T.Y. McGill,10156,DI,PHI,7,2,0,,1,0,24,63,64.2,0,76.1,62.5,72.3,2,2,0,,0,0,0,3,0,0,1,0,0,1,127,127,16,100,0,11,0,0,54,72,0,5,4,0,5,0,0,0,
Efe Obada,10235,ED,CAR,16,4,0,,1,1,5,57.9,59.7,38.7,74.4,41.4,45.1,9,14,0,,13.3,2,0,3,0,0,6,0,0,4,415,415,4,162,142,107,0,0,281,130,0,13,9,0,29,0,0,0,
Erik Harris,10346,S,LV,14,11,0,47.4,0,0,23,57.9,57,88.3,50,54.2,42.5,1,0,0,49,19.1,13,6,0,74.5,9,0,158,11,426,724,14,0,0,14,0,488,710,13,285,53,6,44,19,1,0,150,41,16.7
Joey Bosa,10637,ED,LAC,12,4,0,,1,0,27,74.8,90.2,1.2,90.5,83.1,63.9,22,31,0,,11.1,4,0,9,0,0,8,1,0,2,549,548,0,3,532,13,0,1,350,197,0,31,28,0,61,0,0,0,
Jalen Ramsey,10639,CB,LA,17,6,1,53.3,1,0,26,77.8,77.3,69,77,65.5,61.1,1,2,1,42,13.8,8,9,6,76.3,40,1,71,828,684,1088,13,0,0,13,0,3,1075,13,391,173,7,44,75,4,3,396,157,9.9
DeForest Buckner,10641,DI,IND,16,17,4,,0,1,14,61,89.6,69.1,90.1,71.5,49.5,17,30,0,,12.5,7,0,2,0,0,10,3,0,4,802,799,26,600,7,166,0,3,539,259,0,32,32,0,57,0,0,0,
Leonard Floyd,10643,ED,LA,18,16,1,100,0,1,26,69.9,69.5,68.7,66,65.5,50.8,8,34,0,9,17.2,10,0,3,79.2,8,13,18,1,116,1040,998,0,2,995,1,0,42,548,376,23,31,32,8,55,0,16,52,2
Eli Apple,10644,CB,CAR,1,0,0,100,0,0,5,57,55.3,74.3,,53.2,77.7,0,0,0,18,0,0,0,0,111.1,3,0,2,24,20,28,0,0,0,0,0,0,28,0,8,2,1,4,3,0,0,32,4,10.7
Vernon Hargreaves III,10645,CB,HST,16,6,0,73.1,2,0,13,37.3,41.2,87.6,39.8,57.9,55,0,1,1,73,14.3,12,6,4,117.5,68,0,109,811,557,980,1,0,0,1,0,2,979,1,422,57,15,66,93,1,6,837,297,12.3
Sheldon Rankins,10646,DI,NO,14,4,1,,0,0,20,54.8,63.5,55.2,68.4,58.2,37.1,8,15,0,,18.2,4,0,2,0,0,3,10,0,2,472,462,68,291,6,97,0,10,292,178,0,10,14,0,26,0,0,0,
Karl Joseph,10648,S,CLV,15,14,0,74.3,0,0,8,49.1,54.7,84.7,62.4,65.6,59.7,1,3,2,46,12.5,10,3,1,121.9,26,0,241,9,503,781,24,0,0,24,0,380,757,17,261,127,16,56,35,4,7,354,112,13.6
Keanu Neal,10651,S,ATL,15,17,0,77.6,0,0,2,66.2,68.2,61,74.3,67.9,74.3,2,6,1,58,9.9,11,1,2,97.9,45,1,484,28,582,917,22,0,0,22,0,226,895,33,302,157,27,83,58,9,1,455,268,10.1
Shaq Lawson,10653,ED,MIA,14,11,0,0,0,1,17,80.2,70.9,65.1,65.9,66.1,75.8,15,19,0,,6.7,2,0,2,39.6,0,5,12,0,17,571,559,0,3,437,119,0,12,351,203,0,15,17,1,39,0,0,0,
William Jackson III,10658,CB,CIN,14,3,0,52.2,1,0,7,72.4,71.4,64.8,52.7,64.7,71.8,0,0,1,50,8,4,5,6,86.4,36,0,67,759,532,886,1,0,0,1,0,0,885,3,351,59,14,43,69,0,3,537,169,14.9
Kenny Clark,10661,DI,GB,15,10,0,,0,0,12,64.2,76.1,55.6,70.3,74.1,46.8,4,23,0,,9.4,5,0,3,0,0,5,0,0,4,699,699,160,403,6,130,0,0,424,271,0,30,38,0,32,0,0,0,
Vernon Butler,10664,DI,BUF,17,10,1,,0,1,4,63.4,57.5,86.8,56.4,55,76,3,15,0,,0,0,0,0,0,0,0,0,0,1,512,512,23,332,2,155,0,0,314,197,0,10,11,0,18,0,0,0,
Emmanuel Ogbah,10666,ED,MIA,16,9,4,100,0,3,17,54.2,66.4,82.5,64.5,63.7,46.5,12,44,0,30,18.4,7,0,1,118.8,2,10,4,0,2,792,788,0,142,539,107,0,4,522,268,0,26,22,2,66,0,36,21,18
Jaylon Smith,10668,LB,DAL,16,41,1,75.4,1,0,9,64.4,54.2,3.9,64.1,47.1,78.1,3,4,1,31,7.3,12,2,8,96.5,43,2,864,5,538,1083,84,0,0,83,1,16,999,73,472,113,48,112,57,9,1,451,320,10.5
Myles Jack,10670,LB,JAX,14,33,0,80,0,1,15,65,69.1,5.3,58,75.7,77.7,1,2,1,30,7.1,9,4,7,104.6,48,1,793,11,461,931,46,0,0,46,0,1,885,45,425,80,53,84,60,4,3,406,351,8.5
Chris Jones,10671,DI,KC,18,13,3,0,1,2,16,53.8,90.3,14,92.8,67.2,26.8,23,39,0,,26.4,14,0,9,39.6,0,8,0,0,7,852,852,13,566,47,226,0,0,551,294,0,24,26,1,70,0,0,0,
Xavien Howard,10672,CB,MIA,16,5,0,52.2,2,1,17,89.6,87.3,39.9,60,70,67.5,0,0,10,61,10,6,10,8,53,47,0,55,777,583,936,0,0,0,0,0,0,936,1,352,104,11,49,90,0,4,695,294,14.8
Reggie Ragland,10675,LB,DET,16,14,1,75,0,1,11,35.7,48,89.3,60.3,55,72.3,3,17,0,30,6,3,0,1,119.2,15,1,305,3,168,562,237,0,0,237,0,0,325,162,232,17,18,33,20,21,1,182,89,12.1
Kamalei Correa,10676,ED,JAX,9,2,0,60,1,0,15,59,46.8,46.7,50.5,45.9,38.5,2,1,0,21,16.7,2,1,1,82.9,3,0,20,0,49,197,163,0,0,163,0,0,34,52,96,14,4,8,5,3,0,37,31,12.3
Austin Johnson,10677,DI,NYG,16,5,1,,0,1,21,69.2,66.9,83.8,60.4,63,40.4,0,3,0,,5.9,1,0,0,0,0,1,0,0,2,231,231,84,119,4,24,0,0,107,122,0,7,11,0,4,0,0,0,
Jihad Ward,10678,ED,BLT,12,3,2,100,1,0,3,82.1,65.6,41.5,60.8,62.7,79.8,5,9,0,-10,6.7,1,1,2,79.2,1,3,1,0,11,297,296,9,60,205,22,0,1,185,101,0,10,11,1,17,0,-10,0,-10
A'Shawn Robinson,10680,DI,LA,10,3,1,,0,1,26,41.5,54.6,82.7,56.5,59.8,61.2,1,2,0,,5.9,1,0,0,0,0,0,0,0,1,147,146,26,76,2,42,0,1,79,67,0,8,13,0,3,0,0,0,
Jarran Reed,10683,DI,SEA,17,11,1,100,1,1,29,44.8,56.5,43.9,58.7,63.7,64.5,10,20,0,17,7.9,3,0,5,118.8,2,11,1,0,16,880,879,45,362,21,451,0,1,605,259,0,26,24,2,41,0,34,4,17
Deion Jones,10686,LB,ATL,16,22,0,76.8,0,1,2,70.6,68.7,49.2,75,59.3,65,6,8,2,44,12.5,15,3,2,103.8,43,5,860,16,607,1040,41,0,0,41,0,14,999,85,348,109,42,83,56,19,4,387,311,9
Mackensie Alexander,10688,CB,CIN,13,6,0,70.1,3,0,7,67.2,60.4,57.1,45.9,38.4,58.3,0,2,1,32,12.3,7,5,3,87,47,0,43,47,391,642,28,0,0,28,0,5,614,26,225,519,23,44,67,2,1,445,223,9.5
Sean Davis,10692,S,PIT,7,1,0,66.7,0,0,25,52.8,58.1,77,59.5,72.6,85.5,0,0,0,12,0,0,1,0,88.2,2,0,18,1,34,58,3,0,0,3,0,26,55,2,22,9,1,9,3,0,0,22,5,11
Vonn Bell,10695,S,CIN,16,29,1,63.6,0,3,7,64.6,71.5,85.5,63.5,78.3,88.9,4,3,0,55,4.8,6,4,1,127.5,35,0,511,59,579,1061,86,0,0,86,0,231,975,40,442,173,34,89,55,7,6,475,208,13.6
James Bradberry,10696,CB,NYG,15,3,0,56.4,0,2,21,79.9,79.8,88.6,50.2,71.9,29.9,0,0,3,28,21.5,14,14,3,70.1,44,0,65,878,633,1021,13,0,0,13,0,3,1008,6,382,60,11,48,78,0,3,454,178,10.3
Adam Gotsis,10697,ED,JAX,16,6,2,,0,1,15,,60.7,64.7,56.4,63.2,47.5,3,8,0,,12.5,5,0,2,0,0,0,0,0,0,579,579,0,39,271,269,0,0,266,313,0,22,29,0,11,0,0,0,
Kevin Byard,10698,S,TEN,17,22,1,72.5,0,1,31,61.5,65.8,64.8,60.9,74.6,90.5,2,7,1,35,4.2,5,5,3,107.4,37,0,463,25,704,1168,18,0,0,18,0,505,1150,31,433,157,22,91,51,9,3,409,160,11.1
Carl Nassib,10699,ED,LV,14,8,2,50,0,0,23,61.6,66.1,90.1,64.1,58.9,40.9,5,23,1,12,16.1,5,0,0,21.9,2,3,2,0,15,463,461,1,6,435,19,0,2,277,171,0,12,18,4,31,0,17,5,8.5
